     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
       263    0.4510000000E+03    0.4596229447E+03    0.2557227311E+01    0.9675000000E+02    0.2230769231E+04
       264    0.4970000000E+03    0.4639038138E+03    0.2906901060E+01    0.8815000000E+02    0.2558823529E+04
       265    0.4610000000E+03    0.4077738351E+03    0.2163323026E+01    0.8600000000E+02    0.2289473684E+04
       266    0.3990000000E+03    0.4142396400E+03    0.2197224577E+01    0.8815000000E+02    0.2289473684E+04
       267    0.5020000000E+03    0.4795888297E+03    0.2821378886E+01    0.9890000000E+02    0.2416666667E+04
       268    0.4900000000E+03    0.4586448025E+03    0.2602689685E+01    0.9245000000E+02    0.2121951220E+04
       269    0.4240000000E+03    0.4249378891E+03    0.2351375257E+01    0.8815000000E+02    0.2351351351E+04
       270    0.4110000000E+03    0.4002669717E+03    0.2433613355E+01    0.6930000000E+02    0.2289473684E+04
       271    0.4480000000E+03    0.4345040018E+03    0.2890371758E+01    0.7095000000E+02    0.2485714286E+04
       272    0.4040000000E+03    0.3905309600E+03    0.2292534757E+01    0.6930000000E+02    0.2230769231E+04
       273    0.4110000000E+03    0.4029755460E+03    0.2509599262E+01    0.6930000000E+02    0.2416666667E+04
       274    0.4380000000E+03    0.3920103549E+03    0.2292534757E+01    0.6930000000E+02    0.2175000000E+04
       275    0.4100000000E+03    0.4203577961E+03    0.2557227311E+01    0.7425000000E+02    0.2230769231E+04
       276    0.4500000000E+03    0.4281289006E+03    0.2906901060E+01    0.6765000000E+02    0.2558823529E+04
       277    0.4100000000E+03    0.3728714808E+03    0.2163323026E+01    0.6600000000E+02    0.2289473684E+04
       278    0.3830000000E+03    0.3784647269E+03    0.2197224577E+01    0.6765000000E+02    0.2289473684E+04
       279    0.4600000000E+03    0.4394511222E+03    0.2821378886E+01    0.7590000000E+02    0.2416666667E+04
       280    0.4420000000E+03    0.4211247716E+03    0.2602689685E+01    0.7095000000E+02    0.2121951220E+04
       281    0.3990000000E+03    0.3891629759E+03    0.2351375257E+01    0.6765000000E+02    0.2351351351E+04
       282    0.5630000000E+03    0.5643731363E+03    0.3514526067E+01    0.8480000000E+02    0.3846153846E+03
       283    0.5300000000E+03    0.5511514426E+03    0.3349904087E+01    0.8480000000E+02    0.3862660944E+03
       284    0.5700000000E+03    0.5583528766E+03    0.3440418095E+01    0.8480000000E+02    0.3879310345E+03
       285    0.5780000000E+03    0.5807406694E+03    0.3540959324E+01    0.9275000000E+02    0.3703703704E+03
       286    0.5370000000E+03    0.5447794698E+03    0.3328626689E+01    0.8215000000E+02    0.3879310345E+03
       287    0.5690000000E+03    0.5689539097E+03    0.3514526067E+01    0.8745000000E+02    0.3862660944E+03
       288    0.5760000000E+03    0.5475051767E+03    0.3532225644E+01    0.7420000000E+02    0.3765690377E+03
       289    0.5490000000E+03    0.5719571211E+03    0.3496507561E+01    0.9010000000E+02    0.3930131004E+03
       290    0.5220000000E+03    0.5524678692E+03    0.3478158423E+01    0.7950000000E+02    0.3750000000E+03
       291    0.5700000000E+03    0.5607606890E+03    0.3468856030E+01    0.8480000000E+02    0.3829787234E+03
       292    0.5100000000E+03    0.5364512528E+03    0.3514526067E+01    0.6880000000E+02    0.3846153846E+03
       293    0.5100000000E+03    0.5232295591E+03    0.3349904087E+01    0.6880000000E+02    0.3862660944E+03
       294    0.5170000000E+03    0.5304309931E+03    0.3440418095E+01    0.6880000000E+02    0.3879310345E+03
       295    0.5400000000E+03    0.5502011094E+03    0.3540959324E+01    0.7525000000E+02    0.3703703704E+03
       296    0.5180000000E+03    0.5177301452E+03    0.3328626689E+01    0.6665000000E+02    0.3879310345E+03
       297    0.5230000000E+03    0.5401594674E+03    0.3514526067E+01    0.7095000000E+02    0.3862660944E+03
       298    0.5370000000E+03    0.5230735286E+03    0.3532225644E+01    0.6020000000E+02    0.3765690377E+03
       299    0.5360000000E+03    0.5422901199E+03    0.3496507561E+01    0.7310000000E+02    0.3930131004E+03
       300    0.5030000000E+03    0.5262911035E+03    0.3478158423E+01    0.6450000000E+02    0.3750000000E+03
       301    0.5400000000E+03    0.5328388056E+03    0.3468856030E+01    0.6880000000E+02    0.3829787234E+03
       302    0.4900000000E+03    0.5085293694E+03    0.3514526067E+01    0.5280000000E+02    0.3846153846E+03
       303    0.4770000000E+03    0.4953076757E+03    0.3349904087E+01    0.5280000000E+02    0.3862660944E+03
       304    0.4830000000E+03    0.5025091097E+03    0.3440418095E+01    0.5280000000E+02    0.3879310345E+03
       305    0.5030000000E+03    0.5196615494E+03    0.3540959324E+01    0.5775000000E+02    0.3703703704E+03
       306    0.4710000000E+03    0.4906808206E+03    0.3328626689E+01    0.5115000000E+02    0.3879310345E+03
       307    0.4760000000E+03    0.5113650251E+03    0.3514526067E+01    0.5445000000E+02    0.3862660944E+03
       308    0.5020000000E+03    0.4986418806E+03    0.3532225644E+01    0.4620000000E+02    0.3765690377E+03
       309    0.4960000000E+03    0.5126231188E+03    0.3496507561E+01    0.5610000000E+02    0.3930131004E+03
       310    0.4710000000E+03    0.5001143377E+03    0.3478158423E+01    0.4950000000E+02    0.3750000000E+03
       311    0.4970000000E+03    0.5049169222E+03    0.3468856030E+01    0.5280000000E+02    0.3829787234E+03
       312    0.5910000000E+03    0.5541012580E+03    0.3306886702E+01    0.9165000000E+02    0.5958904110E+03
       313    0.5900000000E+03    0.5679314581E+03    0.3411147713E+01    0.9400000000E+02    0.5437500000E+03
       314    0.6060000000E+03    0.5863087480E+03    0.3624340933E+01    0.9400000000E+02    0.4943181818E+03
       315    0.5840000000E+03    0.5618065736E+03    0.3360375387E+01    0.9400000000E+02    0.6214285714E+03
       316    0.6040000000E+03    0.5601664988E+03    0.3411147713E+01    0.8930000000E+02    0.5272727273E+03
       317    0.5910000000E+03    0.5716912647E+03    0.3468856030E+01    0.9400000000E+02    0.5761589404E+03
       318    0.5880000000E+03    0.5726549095E+03    0.3380994674E+01    0.9870000000E+02    0.5838926174E+03
       319    0.5880000000E+03    0.5557129917E+03    0.3380994674E+01    0.8930000000E+02    0.6041666667E+03
       320    0.5500000000E+03    0.5740392267E+03    0.3430756184E+01    0.9635000000E+02    0.5272727273E+03
       321    0.6090000000E+03    0.5684499527E+03    0.3468856030E+01    0.9165000000E+02    0.5437500000E+03
       322    0.6040000000E+03    0.5609292042E+03    0.3430756184E+01    0.8930000000E+02    0.5576923077E+03
       323    0.6190000000E+03    0.5882242704E+03    0.3549617387E+01    0.9870000000E+02    0.5058139535E+03
       324    0.6430000000E+03    0.5699930839E+03    0.3575150689E+01    0.8695000000E+02    0.4971428571E+03
       325    0.5690000000E+03    0.5719394952E+03    0.3339321978E+01    0.1010500000E+03    0.6397058824E+03
       326    0.5510000000E+03    0.5200714625E+03    0.3306886702E+01    0.7215000000E+02    0.5958904110E+03
       327    0.5430000000E+03    0.5330291038E+03    0.3411147713E+01    0.7400000000E+02    0.5437500000E+03
       328    0.5430000000E+03    0.5514063937E+03    0.3624340933E+01    0.7400000000E+02    0.4943181818E+03
       329    0.5240000000E+03    0.5269042193E+03    0.3360375387E+01    0.7400000000E+02    0.6214285714E+03
       330    0.5710000000E+03    0.5270092622E+03    0.3411147713E+01    0.7030000000E+02    0.5272727273E+03
       331    0.5420000000E+03    0.5367889104E+03    0.3468856030E+01    0.7400000000E+02    0.5761589404E+03
       332    0.5310000000E+03    0.5360074375E+03    0.3380994674E+01    0.7770000000E+02    0.5838926174E+03
       333    0.5310000000E+03    0.5225557551E+03    0.3380994674E+01    0.7030000000E+02    0.6041666667E+03
       334    0.5120000000E+03    0.5382643136E+03    0.3430756184E+01    0.7585000000E+02    0.5272727273E+03
       335    0.5630000000E+03    0.5344201572E+03    0.3468856030E+01    0.7215000000E+02    0.5437500000E+03
       336    0.5500000000E+03    0.5277719676E+03    0.3430756184E+01    0.7030000000E+02    0.5576923077E+03
       337    0.5830000000E+03    0.5515767984E+03    0.3549617387E+01    0.7770000000E+02    0.5058139535E+03
       338    0.5830000000E+03    0.5377084062E+03    0.3575150689E+01    0.6845000000E+02    0.4971428571E+03
       339    0.5500000000E+03    0.5344194643E+03    0.3339321978E+01    0.7955000000E+02    0.6397058824E+03
       340    0.4820000000E+03    0.4860416671E+03    0.3306886702E+01    0.5265000000E+02    0.5958904110E+03
       341    0.4820000000E+03    0.4981267495E+03    0.3411147713E+01    0.5400000000E+02    0.5437500000E+03
       342    0.4900000000E+03    0.5165040394E+03    0.3624340933E+01    0.5400000000E+02    0.4943181818E+03
       343    0.4760000000E+03    0.4920018650E+03    0.3360375387E+01    0.5400000000E+02    0.6214285714E+03
       344    0.4830000000E+03    0.4938520256E+03    0.3411147713E+01    0.5130000000E+02    0.5272727273E+03
       345    0.4800000000E+03    0.5018865561E+03    0.3468856030E+01    0.5400000000E+02    0.5761589404E+03
       346    0.4910000000E+03    0.4993599655E+03    0.3380994674E+01    0.5670000000E+02    0.5838926174E+03
       347    0.4710000000E+03    0.4893985185E+03    0.3380994674E+01    0.5130000000E+02    0.6041666667E+03
       348    0.4690000000E+03    0.5024894004E+03    0.3430756184E+01    0.5535000000E+02    0.5272727273E+03
       349    0.4900000000E+03    0.5003903618E+03    0.3468856030E+01    0.5265000000E+02    0.5437500000E+03
       350    0.4830000000E+03    0.4946147310E+03    0.3430756184E+01    0.5130000000E+02    0.5576923077E+03
       351    0.4980000000E+03    0.5149293264E+03    0.3549617387E+01    0.5670000000E+02    0.5058139535E+03
       352    0.4910000000E+03    0.5054237284E+03    0.3575150689E+01    0.4995000000E+02    0.4971428571E+03
       353    0.4630000000E+03    0.4968994334E+03    0.3339321978E+01    0.5805000000E+02    0.6397058824E+03
       354    0.6000000000E+03    0.5977919090E+03    0.3468856030E+01    0.1104500000E+03    0.6744186047E+03
       355    0.6150000000E+03    0.5826000368E+03    0.3295836866E+01    0.1104500000E+03    0.7250000000E+03
       356    0.6070000000E+03    0.5833500051E+03    0.3440418095E+01    0.1034000000E+03    0.6692307692E+03
       357    0.5960000000E+03    0.5735035665E+03    0.3284663565E+01    0.1057500000E+03    0.7250000000E+03
       358    0.6180000000E+03    0.5889999036E+03    0.3328626689E+01    0.1128000000E+03    0.7372881356E+03
       359    0.5850000000E+03    0.6055154536E+03    0.3459466290E+01    0.1151500000E+03    0.6641221374E+03
       360    0.5510000000E+03    0.5567816427E+03    0.3468856030E+01    0.8695000000E+02    0.6744186047E+03
       361    0.5560000000E+03    0.5415897705E+03    0.3295836866E+01    0.8695000000E+02    0.7250000000E+03
       362    0.5500000000E+03    0.5449574154E+03    0.3440418095E+01    0.8140000000E+02    0.6692307692E+03
       363    0.5370000000E+03    0.5342384179E+03    0.3284663565E+01    0.8325000000E+02    0.7250000000E+03
       364    0.5430000000E+03    0.5471170784E+03    0.3328626689E+01    0.8880000000E+02    0.7372881356E+03
       365    0.5430000000E+03    0.5627600696E+03    0.3459466290E+01    0.9065000000E+02    0.6641221374E+03
       366    0.4710000000E+03    0.5157713764E+03    0.3468856030E+01    0.6345000000E+02    0.6744186047E+03
       367    0.4760000000E+03    0.5005795041E+03    0.3295836866E+01    0.6345000000E+02    0.7250000000E+03
       368    0.4820000000E+03    0.5065648257E+03    0.3440418095E+01    0.5940000000E+02    0.6692307692E+03
       369    0.4770000000E+03    0.4949732693E+03    0.3284663565E+01    0.6075000000E+02    0.7250000000E+03
       370    0.4910000000E+03    0.5052342532E+03    0.3328626689E+01    0.6480000000E+02    0.7372881356E+03
       371    0.4790000000E+03    0.5200046856E+03    0.3459466290E+01    0.6615000000E+02    0.6641221374E+03
       372    0.7810000000E+03    0.8396569113E+03    0.4147885329E+01    0.2310000000E+03    0.1536363636E+04
       373    0.6980000000E+03    0.8361763672E+03    0.4162003211E+01    0.2271500000E+03    0.1456896552E+04
       374    0.9060000000E+03    0.8410255508E+03    0.4194189897E+01    0.2348500000E+03    0.1877777778E+04
       375    0.7400000000E+03    0.7663619673E+03    0.4147885329E+01    0.1890000000E+03    0.1536363636E+04
       376    0.6780000000E+03    0.7641030055E+03    0.4162003211E+01    0.1858500000E+03    0.1456896552E+04
       377    0.7700000000E+03    0.7665090243E+03    0.4194189897E+01    0.1921500000E+03    0.1877777778E+04
       378    0.7940000000E+03    0.8105447465E+03    0.3540959324E+01    0.2409500000E+03    0.1456896552E+04
       379    0.8550000000E+03    0.8134267708E+03    0.3380994674E+01    0.2488500000E+03    0.1385245902E+04
       380    0.7680000000E+03    0.8106779281E+03    0.3440418095E+01    0.2449000000E+03    0.1408333333E+04
       381    0.7450000000E+03    0.7360282201E+03    0.3540959324E+01    0.1982500000E+03    0.1456896552E+04
       382    0.7070000000E+03    0.7364670795E+03    0.3380994674E+01    0.2047500000E+03    0.1385245902E+04
       383    0.7180000000E+03    0.7349398192E+03    0.3440418095E+01    0.2015000000E+03    0.1408333333E+04
       384    0.8740000000E+03    0.7938573276E+03    0.4203198967E+01    0.2040500000E+03    0.1656862745E+04
       385    0.8290000000E+03    0.7818263097E+03    0.4063885355E+01    0.2040500000E+03    0.1690000000E+04
       386    0.7000000000E+03    0.7865481975E+03    0.4185098925E+01    0.2040500000E+03    0.1877777778E+04
       387    0.8060000000E+03    0.7358139707E+03    0.4207673248E+01    0.1701000000E+03    0.1625000000E+04
       388    0.7200000000E+03    0.7174940088E+03    0.4069026754E+01    0.1669500000E+03    0.1690000000E+04
       389    0.6880000000E+03    0.7210699262E+03    0.4175924549E+01    0.1669500000E+03    0.1877777778E+04
       390    0.1034000000E+04    0.1055408589E+04    0.6707351215E+01    0.2226000000E+03    0.5740740741E+03
       391    0.1139000000E+04    0.1094389739E+04    0.6729824070E+01    0.2438000000E+03    0.5670731707E+03
       392    0.1002000000E+04    0.9665495866E+03    0.6520473841E+01    0.1802000000E+03    0.5705521472E+03
       393    0.1056000000E+04    0.1055408589E+04    0.6707351215E+01    0.2226000000E+03    0.5740740741E+03
       394    0.1124000000E+04    0.1094389739E+04    0.6729824070E+01    0.2438000000E+03    0.5670731707E+03
       395    0.1082000000E+04    0.9665495866E+03    0.6520473841E+01    0.1802000000E+03    0.5705521472E+03
       396    0.1054000000E+04    0.1055408589E+04    0.6707351215E+01    0.2226000000E+03    0.5740740741E+03
       397    0.1190000000E+04    0.1094389739E+04    0.6729824070E+01    0.2438000000E+03    0.5670731707E+03
       398    0.9350000000E+03    0.9665495866E+03    0.6520473841E+01    0.1802000000E+03    0.5705521472E+03
       399    0.1037000000E+04    0.1070067578E+04    0.6707351215E+01    0.2310000000E+03    0.5740740741E+03
       400    0.1110000000E+04    0.1110444822E+04    0.6729824070E+01    0.2530000000E+03    0.5670731707E+03
       401    0.1035000000E+04    0.9784163870E+03    0.6520473841E+01    0.1870000000E+03    0.5705521472E+03
       402    0.9270000000E+03    0.9886797604E+03    0.6599462253E+01    0.2120000000E+03    0.2066666667E+04
       403    0.9760000000E+03    0.1041861941E+04    0.6718650770E+01    0.2438000000E+03    0.2513513514E+04
       404    0.9860000000E+03    0.9702874727E+03    0.6707351215E+01    0.1908000000E+03    0.1690909091E+04
       405    0.9560000000E+03    0.9886797604E+03    0.6599462253E+01    0.2120000000E+03    0.2066666667E+04
       406    0.9460000000E+03    0.1041861941E+04    0.6718650770E+01    0.2438000000E+03    0.2513513514E+04
       407    0.1089000000E+04    0.9702874727E+03    0.6707351215E+01    0.1908000000E+03    0.1690909091E+04
       408    0.9600000000E+03    0.9886797604E+03    0.6599462253E+01    0.2120000000E+03    0.2066666667E+04
       409    0.1033000000E+04    0.1041861941E+04    0.6718650770E+01    0.2438000000E+03    0.2513513514E+04
       410    0.1080000000E+04    0.9702874727E+03    0.6707351215E+01    0.1908000000E+03    0.1690909091E+04
       411    0.9240000000E+03    0.1002640702E+04    0.6599462253E+01    0.2200000000E+03    0.2066666667E+04
       412    0.1009000000E+04    0.1057917024E+04    0.6718650770E+01    0.2530000000E+03    0.2513513514E+04
       413    0.1053000000E+04    0.9828523203E+03    0.6707351215E+01    0.1980000000E+03    0.1690909091E+04
       414    0.8540000000E+03    0.9530420311E+03    0.7164488333E+01    0.2226000000E+03    0.5812500000E+04
       415    0.1086000000E+04    0.1023817569E+04    0.7127854200E+01    0.2438000000E+03    0.4428571429E+04
       416    0.8890000000E+03    0.8548600976E+03    0.7042198756E+01    0.2014000000E+03    0.7750000000E+04
       417    0.8840000000E+03    0.9530420311E+03    0.7164488333E+01    0.2226000000E+03    0.5812500000E+04
       418    0.1057000000E+04    0.1023817569E+04    0.7127854200E+01    0.2438000000E+03    0.4428571429E+04
       419    0.9000000000E+03    0.8548600976E+03    0.7042198756E+01    0.2014000000E+03    0.7750000000E+04
       420    0.8760000000E+03    0.9530420311E+03    0.7164488333E+01    0.2226000000E+03    0.5812500000E+04
       421    0.1068000000E+04    0.1023817569E+04    0.7127854200E+01    0.2438000000E+03    0.4428571429E+04
       422    0.8380000000E+03    0.8548600976E+03    0.7042198756E+01    0.2014000000E+03    0.7750000000E+04
       423    0.8730000000E+03    0.9677010200E+03    0.7164488333E+01    0.2310000000E+03    0.5812500000E+04
       424    0.1120000000E+04    0.1039872652E+04    0.7127854200E+01    0.2530000000E+03    0.4428571429E+04
       425    0.8980000000E+03    0.8681229922E+03    0.7042198756E+01    0.2090000000E+03    0.7750000000E+04
       426    0.1074000000E+04    0.1035158533E+04    0.7227226674E+01    0.2226000000E+03    0.2906250000E+04
       427    0.1006000000E+04    0.1020878795E+04    0.6992188335E+01    0.2226000000E+03    0.2735294118E+04
       428    0.8580000000E+03    0.9533184505E+03    0.7120363528E+01    0.1908000000E+03    0.3576923077E+04
       429    0.1144000000E+04    0.1035158533E+04    0.7227226674E+01    0.2226000000E+03    0.2906250000E+04
       430    0.1028000000E+04    0.1020878795E+04    0.6992188335E+01    0.2226000000E+03    0.2735294118E+04
       431    0.9480000000E+03    0.9533184505E+03    0.7120363528E+01    0.1908000000E+03    0.3576923077E+04
       432    0.1080000000E+04    0.1035158533E+04    0.7227226674E+01    0.2226000000E+03    0.2906250000E+04
       433    0.1030000000E+04    0.1020878795E+04    0.6992188335E+01    0.2226000000E+03    0.2735294118E+04
       434    0.9570000000E+03    0.9533184505E+03    0.7120363528E+01    0.1908000000E+03    0.3576923077E+04
       435    0.1104000000E+04    0.1049817522E+04    0.7227226674E+01    0.2310000000E+03    0.2906250000E+04
       436    0.1008000000E+04    0.1035537784E+04    0.6992188335E+01    0.2310000000E+03    0.2735294118E+04
       437    0.8820000000E+03    0.9658832981E+03    0.7120363528E+01    0.1980000000E+03    0.3576923077E+04
