     Index       y_measurement           y_fitting        descriptor_1
       423    0.8730000000E+03    0.1032887989E+04    0.1866212743E+05
       424    0.1120000000E+04    0.1111008451E+04    0.2059283236E+05
       425    0.8980000000E+03    0.9534565834E+03    0.1669902324E+05
       426    0.1074000000E+04    0.1083721562E+04    0.1991845167E+05
       427    0.1006000000E+04    0.1050661244E+04    0.1910138382E+05
       428    0.8580000000E+03    0.9594323101E+03    0.1684671009E+05
       429    0.1144000000E+04    0.1083721562E+04    0.1991845167E+05
       430    0.1028000000E+04    0.1050661244E+04    0.1910138382E+05
       431    0.9480000000E+03    0.9594323101E+03    0.1684671009E+05
       432    0.1080000000E+04    0.1083721562E+04    0.1991845167E+05
       433    0.1030000000E+04    0.1050661244E+04    0.1910138382E+05
       434    0.9570000000E+03    0.9594323101E+03    0.1684671009E+05
       435    0.1104000000E+04    0.1041854379E+04    0.1888372691E+05
       436    0.1008000000E+04    0.1010511481E+04    0.1810910414E+05
       437    0.8820000000E+03    0.9240217118E+03    0.1597155632E+05
