     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
        65    0.4420000000E+03    0.4027072636E+03    0.4573140299E+04    0.2428774596E+00
        66    0.4380000000E+03    0.4277871862E+03    0.4411762207E+04    0.2302441474E-01
        67    0.4680000000E+03    0.4472115090E+03    0.5076169277E+04    0.4000810911E-01
        68    0.4520000000E+03    0.3972100917E+03    0.4378538585E+04    0.2365121165E+00
        69    0.4220000000E+03    0.4270656272E+03    0.4392051852E+04    0.2357261509E-01
        70    0.4130000000E+03    0.4053478677E+03    0.3813521867E+04    0.4356438548E-01
        71    0.3950000000E+03    0.4072204865E+03    0.3779772116E+04    0.2200110742E-01
        72    0.3980000000E+03    0.3692284262E+03    0.3524564482E+04    0.2365121165E+00
        73    0.3780000000E+03    0.3849314711E+03    0.3285713213E+04    0.6616674092E-01
        74    0.3720000000E+03    0.3832155288E+03    0.3053788107E+04    0.2357261509E-01
        75    0.4150000000E+03    0.4104502201E+03    0.3957762968E+04    0.4084161139E-01
        76    0.3960000000E+03    0.3721265720E+03    0.3639846361E+04    0.2428774596E+00
        77    0.3880000000E+03    0.3982856334E+03    0.3511402573E+04    0.2302441474E-01
        78    0.4150000000E+03    0.4132670513E+03    0.4040216363E+04    0.4000810911E-01
        79    0.3980000000E+03    0.3679307060E+03    0.3484959282E+04    0.2365121165E+00
        80    0.3820000000E+03    0.3976958780E+03    0.3495714740E+04    0.2357261509E-01
        81    0.5230000000E+03    0.4873115360E+03    0.6207212686E+04    0.1800090607E-01
        82    0.5340000000E+03    0.4928583715E+03    0.6453652391E+04    0.3630365457E-01
        83    0.4890000000E+03    0.4704780549E+03    0.5929143131E+04    0.7390687993E-01
        84    0.5000000000E+03    0.4981324952E+03    0.6750876662E+04    0.6862781708E-01
        85    0.4950000000E+03    0.4574094521E+03    0.5296034460E+04    0.1833425618E-01
        86    0.5220000000E+03    0.5011859591E+03    0.6627984458E+04    0.1736929533E-01
        87    0.5310000000E+03    0.4958885761E+03    0.6549018903E+04    0.3698862918E-01
        88    0.5330000000E+03    0.5087194608E+03    0.6929663249E+04    0.3439293591E-01
        89    0.4920000000E+03    0.4925940581E+03    0.6511704028E+04    0.5198815358E-01
        90    0.5050000000E+03    0.4714723662E+03    0.5806857730E+04    0.3769994897E-01
        91    0.5410000000E+03    0.4815477361E+03    0.6396537428E+04    0.1046405037E+00
        92    0.4680000000E+03    0.4503318861E+03    0.5078628562E+04    0.1800090607E-01
        93    0.4590000000E+03    0.4544105499E+03    0.5280261047E+04    0.3630365457E-01
        94    0.4440000000E+03    0.4351550124E+03    0.4851117107E+04    0.7390687993E-01
        95    0.4580000000E+03    0.4579139512E+03    0.5523444542E+04    0.6862781708E-01
        96    0.4450000000E+03    0.4258581729E+03    0.4333119104E+04    0.1833425618E-01
        97    0.4640000000E+03    0.4616995490E+03    0.5422896374E+04    0.1736929533E-01
        98    0.4660000000E+03    0.4568726056E+03    0.5358288193E+04    0.3698862918E-01
        99    0.4860000000E+03    0.4674357906E+03    0.5669724476E+04    0.3439293591E-01
       100    0.4610000000E+03    0.4538003921E+03    0.5327757841E+04    0.5198815358E-01
       101    0.4640000000E+03    0.4368778425E+03    0.4751065415E+04    0.3769994897E-01
