     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
       260    0.4510000000E+03    0.4447493032E+03    0.6804000000E+04    0.4234773795E+01    0.4151331361E-03
       261    0.4590000000E+03    0.4574640409E+03    0.6804000000E+04    0.3548962754E+01    0.3765680473E-03
       262    0.4970000000E+03    0.4447842443E+03    0.6804000000E+04    0.4228764949E+01    0.4137662722E-03
       263    0.4510000000E+03    0.4795569587E+03    0.7290000000E+04    0.2760994825E+01    0.2353786982E-03
       264    0.4970000000E+03    0.4691897914E+03    0.6642000000E+04    0.2269281120E+01    0.2089960552E-03
       265    0.4610000000E+03    0.4332337097E+03    0.6480000000E+04    0.3847345343E+01    0.2734467456E-03
       266    0.3990000000E+03    0.4348974022E+03    0.6642000000E+04    0.4207613775E+01    0.3401143984E-03
       267    0.5020000000E+03    0.4968690856E+03    0.7452000000E+04    0.2628985956E+01    0.3621301775E-03
       268    0.4900000000E+03    0.4699688430E+03    0.6966000000E+04    0.3183967130E+01    0.3673944773E-03
       269    0.4240000000E+03    0.4426970216E+03    0.6642000000E+04    0.4009799945E+01    0.3845996055E-03
       270    0.4110000000E+03    0.4143199452E+03    0.5544000000E+04    0.3759644626E+01    0.3726627219E-03
       271    0.4480000000E+03    0.4409367601E+03    0.5676000000E+04    0.2299159871E+01    0.2306745562E-03
       272    0.4040000000E+03    0.4065817066E+03    0.5544000000E+04    0.4234773795E+01    0.4137869822E-03
       273    0.4110000000E+03    0.4191678334E+03    0.5544000000E+04    0.3548962754E+01    0.3734911243E-03
       274    0.4380000000E+03    0.4064966109E+03    0.5544000000E+04    0.4228764949E+01    0.4108047337E-03
       275    0.4100000000E+03    0.4387074044E+03    0.5940000000E+04    0.2760994825E+01    0.2345325444E-03
       276    0.4500000000E+03    0.4314779511E+03    0.5412000000E+04    0.2269281120E+01    0.2015857988E-03
       277    0.4100000000E+03    0.3969074344E+03    0.5280000000E+04    0.3847345343E+01    0.2724852071E-03
       278    0.3830000000E+03    0.3976942892E+03    0.5412000000E+04    0.4207613775E+01    0.3395502959E-03
       279    0.4600000000E+03    0.4547187542E+03    0.6072000000E+04    0.2628985956E+01    0.3559763314E-03
       280    0.4420000000E+03    0.4305738249E+03    0.5676000000E+04    0.3183967130E+01    0.3617278107E-03
       281    0.3990000000E+03    0.4053681558E+03    0.5412000000E+04    0.4009799945E+01    0.3823431953E-03
       282    0.5630000000E+03    0.5387280689E+03    0.6720000000E+04   -0.3114792465E-01    0.4097794513E-03
       283    0.5300000000E+03    0.5336684586E+03    0.6720000000E+04   -0.4142687875E-01    0.3385476062E-03
       284    0.5700000000E+03    0.5372721199E+03    0.6720000000E+04   -0.3743988529E-01    0.3882625067E-03
       285    0.5780000000E+03    0.5610491216E+03    0.7350000000E+04   -0.2922431556E-01    0.4546057020E-03
       286    0.5370000000E+03    0.5247098334E+03    0.6510000000E+04   -0.4052589172E-01    0.3036449704E-03
       287    0.5690000000E+03    0.5467195215E+03    0.6930000000E+04   -0.3114792465E-01    0.4319419042E-03
       288    0.5760000000E+03    0.5132926965E+03    0.5880000000E+04   -0.3178509564E-01    0.4088176439E-03
       289    0.5490000000E+03    0.5535279525E+03    0.7140000000E+04   -0.4158506205E-01    0.4349930070E-03
       290    0.5220000000E+03    0.5240231108E+03    0.6300000000E+04   -0.3298979629E-01    0.3820892953E-03
       291    0.5700000000E+03    0.5380470050E+03    0.6720000000E+04   -0.3452893280E-01    0.3995804196E-03
       292    0.5100000000E+03    0.5072585184E+03    0.5760000000E+04   -0.3114792465E-01    0.3765976331E-03
       293    0.5100000000E+03    0.5029082164E+03    0.5760000000E+04   -0.4142687875E-01    0.3149112426E-03
       294    0.5170000000E+03    0.5059827112E+03    0.5760000000E+04   -0.3743988529E-01    0.3575049310E-03
       295    0.5400000000E+03    0.5268672146E+03    0.6300000000E+04   -0.2922431556E-01    0.4215147929E-03
       296    0.5180000000E+03    0.4951014050E+03    0.5580000000E+04   -0.4052589172E-01    0.2833116371E-03
       297    0.5230000000E+03    0.5142422707E+03    0.5940000000E+04   -0.3114792465E-01    0.3973964497E-03
       298    0.5370000000E+03    0.4854216073E+03    0.5040000000E+04   -0.3178509564E-01    0.3752721893E-03
       299    0.5360000000E+03    0.5203987814E+03    0.6120000000E+04   -0.4158506205E-01    0.4038717949E-03
       300    0.5030000000E+03    0.4945824718E+03    0.5400000000E+04   -0.3298979629E-01    0.3518165680E-03
       301    0.5400000000E+03    0.5066450077E+03    0.5760000000E+04   -0.3452893280E-01    0.3673076923E-03
       302    0.4900000000E+03    0.4761683050E+03    0.4800000000E+04   -0.3114792465E-01    0.3485207101E-03
       303    0.4770000000E+03    0.4724181869E+03    0.4800000000E+04   -0.4142687875E-01    0.2949112426E-03
       304    0.4830000000E+03    0.4750449255E+03    0.4800000000E+04   -0.3743988529E-01    0.3314792899E-03
       305    0.5030000000E+03    0.4930636053E+03    0.5250000000E+04   -0.2922431556E-01    0.3935147929E-03
       306    0.4710000000E+03    0.4657254288E+03    0.4650000000E+04   -0.4052589172E-01    0.2661065089E-03
       307    0.4760000000E+03    0.4821599461E+03    0.4950000000E+04   -0.3114792465E-01    0.3681656805E-03
       308    0.5020000000E+03    0.4579340122E+03    0.4200000000E+04   -0.3178509564E-01    0.3468875740E-03
       309    0.4960000000E+03    0.4876253902E+03    0.5100000000E+04   -0.4158506205E-01    0.3775384615E-03
       310    0.4710000000E+03    0.4654879128E+03    0.4500000000E+04   -0.3298979629E-01    0.3262011834E-03
       311    0.4970000000E+03    0.4756119547E+03    0.4800000000E+04   -0.3452893280E-01    0.3400000000E-03
       312    0.5910000000E+03    0.5818321718E+03    0.8124317026E+04   -0.1086747260E+00    0.3951795552E-03
       313    0.5900000000E+03    0.5888072753E+03    0.8332632847E+04   -0.7563975563E-01    0.4144490920E-03
       314    0.6060000000E+03    0.6146951198E+03    0.8847894086E+04   -0.6091200859E-01    0.5578402367E-03
       315    0.5840000000E+03    0.5855842056E+03    0.8249721765E+04   -0.1049886880E+00    0.3958120792E-03
       316    0.6040000000E+03    0.5887952988E+03    0.8321863266E+04   -0.7420826907E-01    0.4191042644E-03
       317    0.5910000000E+03    0.5959162625E+03    0.8500963197E+04   -0.9424208975E-01    0.4359906142E-03
       318    0.5880000000E+03    0.6131674898E+03    0.9106328747E+04   -0.9192608653E-01    0.4227259743E-03
       319    0.5880000000E+03    0.5688130986E+03    0.7759253879E+04   -0.1041282539E+00    0.3697939196E-03
       320    0.5500000000E+03    0.6057384942E+03    0.8889511396E+04   -0.7824006183E-01    0.4150887574E-03
       321    0.6090000000E+03    0.5963502386E+03    0.8540859667E+04   -0.7239724467E-01    0.4322883085E-03
       322    0.6040000000E+03    0.5784746771E+03    0.7995558340E+04   -0.8509463085E-01    0.4095562130E-03
       323    0.6190000000E+03    0.6265106739E+03    0.9290288791E+04   -0.6768587810E-01    0.5349071618E-03
       324    0.6430000000E+03    0.5909305571E+03    0.8184302030E+04   -0.6379487721E-01    0.5069526627E-03
       325    0.5690000000E+03    0.6046973738E+03    0.8868450898E+04   -0.1055624555E+00    0.4012874923E-03
       326    0.5510000000E+03    0.5382566282E+03    0.6723572711E+04   -0.1086747260E+00    0.3782802667E-03
       327    0.5430000000E+03    0.5437886920E+03    0.6895972012E+04   -0.7563975563E-01    0.3927331643E-03
       328    0.5430000000E+03    0.5659228427E+03    0.7322395106E+04   -0.6091200859E-01    0.5217291256E-03
       329    0.5240000000E+03    0.5410097100E+03    0.6827355944E+04   -0.1049886880E+00    0.3742603550E-03
       330    0.5710000000E+03    0.5435694606E+03    0.6887059254E+04   -0.7420826907E-01    0.3938442754E-03
       331    0.5420000000E+03    0.5494199070E+03    0.7035279887E+04   -0.9424208975E-01    0.4061876585E-03
       332    0.5310000000E+03    0.5641054854E+03    0.7536272067E+04   -0.9192608653E-01    0.4008321593E-03
       333    0.5310000000E+03    0.5268087154E+03    0.6421451486E+04   -0.1041282539E+00    0.3484474500E-03
       334    0.5120000000E+03    0.5576045687E+03    0.7356837017E+04   -0.7824006183E-01    0.3904855828E-03
       335    0.5630000000E+03    0.5500049954E+03    0.7068297656E+04   -0.7239724467E-01    0.4073156758E-03
       336    0.5500000000E+03    0.5348499394E+03    0.6617013798E+04   -0.8509463085E-01    0.3829689114E-03
       337    0.5830000000E+03    0.5756159600E+03    0.7688514861E+04   -0.6768587810E-01    0.5012454212E-03
       338    0.5830000000E+03    0.5457328985E+03    0.6773215473E+04   -0.6379487721E-01    0.4724288532E-03
       339    0.5500000000E+03    0.5569415909E+03    0.7339407639E+04   -0.1055624555E+00    0.3802967972E-03
       340    0.4820000000E+03    0.4948657553E+03    0.5322828396E+04   -0.1086747260E+00    0.3638661678E-03
       341    0.4820000000E+03    0.4990074141E+03    0.5459311176E+04   -0.7563975563E-01    0.3742107553E-03
       342    0.4900000000E+03    0.5175451776E+03    0.5796896125E+04   -0.6091200859E-01    0.4909284720E-03
       343    0.4760000000E+03    0.4966707255E+03    0.5404990122E+04   -0.1049886880E+00    0.3558780021E-03
       344    0.4830000000E+03    0.4986196565E+03    0.5452255243E+04   -0.7420826907E-01    0.3722989906E-03
       345    0.4800000000E+03    0.5032492299E+03    0.5569596577E+04   -0.9424208975E-01    0.3807674904E-03
       346    0.4910000000E+03    0.5152827305E+03    0.5966215386E+04   -0.9192608653E-01    0.3821580230E-03
       347    0.4710000000E+03    0.4850376003E+03    0.5083649093E+04   -0.1041282539E+00    0.3302401671E-03
       348    0.4690000000E+03    0.5097394998E+03    0.5824162639E+04   -0.7824006183E-01    0.3695005221E-03
       349    0.4900000000E+03    0.5039326460E+03    0.5595735644E+04   -0.7239724467E-01    0.3860154890E-03
       350    0.4830000000E+03    0.4915157402E+03    0.5238469257E+04   -0.8509463085E-01    0.3602915071E-03
       351    0.4980000000E+03    0.5250890922E+03    0.6086740932E+04   -0.6768587810E-01    0.4725339367E-03
       352    0.4910000000E+03    0.5009125065E+03    0.5362128916E+04   -0.6379487721E-01    0.4429820745E-03
       353    0.4630000000E+03    0.5094151884E+03    0.5810364381E+04   -0.1055624555E+00    0.3623929690E-03
       354    0.6000000000E+03    0.5924007612E+03    0.8178000000E+04   -0.1128343414E+00    0.5143072842E-03
       355    0.6150000000E+03    0.5893659095E+03    0.8178000000E+04   -0.1412930951E+00    0.4647653540E-03
       356    0.6070000000E+03    0.5733181077E+03    0.7656000000E+04   -0.1181471711E+00    0.4681146705E-03
       357    0.5960000000E+03    0.5785236934E+03    0.7830000000E+04   -0.1466461624E+00    0.4587104673E-03
       358    0.6180000000E+03    0.5929296033E+03    0.8352000000E+04   -0.1289709027E+00    0.4457457662E-03
       359    0.5850000000E+03    0.6026650028E+03    0.8526000000E+04   -0.1050952390E+00    0.5133136095E-03
       360    0.5510000000E+03    0.5477229822E+03    0.6768000000E+04   -0.1128343414E+00    0.4863379356E-03
       361    0.5560000000E+03    0.5455107299E+03    0.6768000000E+04   -0.1412930951E+00    0.4478660656E-03
       362    0.5500000000E+03    0.5316583827E+03    0.6336000000E+04   -0.1181471711E+00    0.4441683103E-03
       363    0.5370000000E+03    0.5366307261E+03    0.6480000000E+04   -0.1466461624E+00    0.4438226731E-03
       364    0.5430000000E+03    0.5481629690E+03    0.6912000000E+04   -0.1289709027E+00    0.4287780595E-03
       365    0.5430000000E+03    0.5561887179E+03    0.7056000000E+04   -0.1050952390E+00    0.4855358317E-03
       366    0.4710000000E+03    0.5033508444E+03    0.5358000000E+04   -0.1128343414E+00    0.4624817264E-03
       367    0.4760000000E+03    0.5018402210E+03    0.5358000000E+04   -0.1412930951E+00    0.4334519666E-03
       368    0.4820000000E+03    0.4902603368E+03    0.5016000000E+04   -0.1181471711E+00    0.4237434737E-03
       369    0.4770000000E+03    0.4949004485E+03    0.5130000000E+04   -0.1466461624E+00    0.4311242604E-03
       370    0.4910000000E+03    0.5035817530E+03    0.5472000000E+04   -0.1289709027E+00    0.4143056039E-03
       371    0.4790000000E+03    0.5100159807E+03    0.5586000000E+04   -0.1050952390E+00    0.4618430212E-03
       372    0.7810000000E+03    0.8374207461E+03    0.1494000000E+05    0.4397966817E+00    0.1231303151E-02
       373    0.6980000000E+03    0.8036869449E+03    0.1469100000E+05    0.4325401968E+00    0.8763533783E-03
       374    0.9060000000E+03    0.8485893415E+03    0.1518900000E+05    0.4218047994E+00    0.1274864456E-02
       375    0.7400000000E+03    0.7627081896E+03    0.1242000000E+05    0.4397966817E+00    0.1250447337E-02
       376    0.6780000000E+03    0.7355610298E+03    0.1221300000E+05    0.4325401968E+00    0.9670603550E-03
       377    0.7700000000E+03    0.7731691544E+03    0.1262700000E+05    0.4218047994E+00    0.1301562130E-02
       378    0.7940000000E+03    0.8241267037E+03    0.1635252190E+05    0.1448314799E+01    0.7864299803E-03
       379    0.8550000000E+03    0.7906081492E+03    0.1622645593E+05    0.2600708695E+01    0.7389335024E-03
       380    0.7680000000E+03    0.8185123938E+03    0.1629148618E+05    0.1588886307E+01    0.7786686391E-03
       381    0.7450000000E+03    0.7380124736E+03    0.1365916536E+05    0.1448314799E+01    0.7226204565E-03
       382    0.7070000000E+03    0.7064683995E+03    0.1355386319E+05    0.2600708695E+01    0.6932532303E-03
       383    0.7180000000E+03    0.7328257341E+03    0.1360818258E+05    0.1588886307E+01    0.7165257819E-03
       384    0.8740000000E+03    0.8256933868E+03    0.1319700000E+05    0.3203353135E+00    0.1745629558E-02
       385    0.8290000000E+03    0.7757280781E+03    0.1332963206E+05    0.4017921631E+00    0.1044203936E-02
       386    0.7000000000E+03    0.7675121083E+03    0.1387362466E+05    0.3160399101E+00    0.6862446677E-03
       387    0.8060000000E+03    0.7395128566E+03    0.1117800000E+05    0.3181989191E+00    0.1406094675E-02
       388    0.7200000000E+03    0.6917719280E+03    0.1108126038E+05    0.3977942642E+00    0.8272923077E-03
       389    0.6880000000E+03    0.6799508384E+03    0.1153349520E+05    0.3210801723E+00    0.4608875740E-03
       390    0.1034000000E+04    0.1089596384E+04    0.2416627278E+05   -0.9296988740E-01    0.7108333333E-03
       391    0.1139000000E+04    0.1159940278E+04    0.2560919773E+05   -0.7110600442E-01    0.1077500000E-02
       392    0.1002000000E+04    0.9680825860E+03    0.1865037357E+05   -0.9807342607E-01    0.1316666667E-02
       393    0.1056000000E+04    0.1089596384E+04    0.2416627278E+05   -0.9296988740E-01    0.7108333333E-03
       394    0.1124000000E+04    0.1159940278E+04    0.2560919773E+05   -0.7110600442E-01    0.1077500000E-02
       395    0.1082000000E+04    0.9680825860E+03    0.1865037357E+05   -0.9807342607E-01    0.1316666667E-02
       396    0.1054000000E+04    0.1089596384E+04    0.2416627278E+05   -0.9296988740E-01    0.7108333333E-03
       397    0.1190000000E+04    0.1159940278E+04    0.2560919773E+05   -0.7110600442E-01    0.1077500000E-02
       398    0.9350000000E+03    0.9680825860E+03    0.1865037357E+05   -0.9807342607E-01    0.1316666667E-02
       399    0.1037000000E+04    0.1065675223E+04    0.2291088199E+05   -0.9296988740E-01    0.8993333333E-03
       400    0.1110000000E+04    0.1134051719E+04    0.2427884979E+05   -0.7110600442E-01    0.1270000000E-02
       401    0.1035000000E+04    0.9492145175E+03    0.1768152300E+05   -0.9807342607E-01    0.1456666667E-02
       402    0.9270000000E+03    0.9516401662E+03    0.2300393238E+05    0.1041670447E+02    0.2540000000E-02
       403    0.9760000000E+03    0.9579054446E+03    0.2518993188E+05    0.7158412645E+01    0.7393750000E-03
       404    0.9860000000E+03    0.1062259929E+04    0.2003598546E+05   -0.2736096708E+01    0.1214166667E-02
       405    0.9560000000E+03    0.9592018848E+03    0.2325421803E+05    0.1041670447E+02    0.2540000000E-02
       406    0.9460000000E+03    0.9607883232E+03    0.2528535240E+05    0.7158412645E+01    0.7393750000E-03
       407    0.1089000000E+04    0.1065965922E+04    0.2015865029E+05   -0.2736096708E+01    0.1214166667E-02
       408    0.9600000000E+03    0.9672362105E+03    0.2352014652E+05    0.1041670447E+02    0.2540000000E-02
       409    0.1033000000E+04    0.9638513815E+03    0.2538673670E+05    0.7158412645E+01    0.7393750000E-03
       410    0.1080000000E+04    0.1069903540E+04    0.2028898167E+05   -0.2736096708E+01    0.1214166667E-02
       411    0.9240000000E+03    0.9307303354E+03    0.2204620670E+05    0.1041670447E+02    0.2648000000E-02
       412    0.1009000000E+04    0.9353801647E+03    0.2397182760E+05    0.7158412645E+01    0.9315000000E-03
       413    0.1053000000E+04    0.1046402595E+04    0.1911144768E+05   -0.2736096708E+01    0.1376666667E-02
       414    0.8540000000E+03    0.9255420936E+03    0.2016061213E+05    0.1107572385E+01    0.4987500000E-03
       415    0.1086000000E+04    0.1097509779E+04    0.2217339055E+05    0.1574866395E+01    0.2137500000E-02
       416    0.8890000000E+03    0.8771957132E+03    0.1876598383E+05    0.1762582192E+01    0.6154166667E-03
       417    0.8840000000E+03    0.9306337447E+03    0.2032914091E+05    0.1107572385E+01    0.4987500000E-03
       418    0.1057000000E+04    0.1112632744E+04    0.2267394622E+05    0.1574866395E+01    0.2137500000E-02
       419    0.9000000000E+03    0.8867189801E+03    0.1908119485E+05    0.1762582192E+01    0.6154166667E-03
       420    0.8760000000E+03    0.9306337447E+03    0.2032914091E+05    0.1107572385E+01    0.4987500000E-03
       421    0.1068000000E+04    0.1112632744E+04    0.2267394622E+05    0.1574866395E+01    0.2137500000E-02
       422    0.8380000000E+03    0.8867189801E+03    0.1908119485E+05    0.1762582192E+01    0.6154166667E-03
       423    0.8730000000E+03    0.9252001061E+03    0.1927308164E+05    0.1107572385E+01    0.8550000000E-03
       424    0.1120000000E+04    0.1057169079E+04    0.2149607888E+05    0.1574866395E+01    0.1870000000E-02
       425    0.8980000000E+03    0.8399964208E+03    0.1808996395E+05    0.1762582192E+01    0.3896666667E-03
       426    0.1074000000E+04    0.1049537964E+04    0.2386323763E+05    0.8025650198E+00    0.5687500000E-03
       427    0.1006000000E+04    0.1019017822E+04    0.2361347235E+05    0.1193725457E+01    0.3791666667E-03
       428    0.8580000000E+03    0.9037774227E+03    0.1999190256E+05    0.1128458652E+01    0.2808333333E-03
       429    0.1144000000E+04    0.1060225784E+04    0.2421699424E+05    0.8025650198E+00    0.5687500000E-03
       430    0.1028000000E+04    0.1032250900E+04    0.2405147456E+05    0.1193725457E+01    0.3791666667E-03
       431    0.9480000000E+03    0.9120480966E+03    0.2026565395E+05    0.1128458652E+01    0.2808333333E-03
       432    0.1080000000E+04    0.1060225784E+04    0.2421699424E+05    0.8025650198E+00    0.5687500000E-03
       433    0.1030000000E+04    0.1032250900E+04    0.2405147456E+05    0.1193725457E+01    0.3791666667E-03
       434    0.9570000000E+03    0.9120480966E+03    0.2026565395E+05    0.1128458652E+01    0.2808333333E-03
       435    0.1104000000E+04    0.1053891859E+04    0.2295896856E+05    0.8025650198E+00    0.9950000000E-03
       436    0.1008000000E+04    0.9727675298E+03    0.2280204731E+05    0.1193725457E+01    0.8666666667E-04
       437    0.8820000000E+03    0.9034631027E+03    0.1921289270E+05    0.1128458652E+01    0.5933333333E-03
