     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
       259    0.5020000000E+03    0.4786502377E+03   -0.8583503926E+03    0.6369069767E+03    0.8640429338E+00
       260    0.4510000000E+03    0.4473643712E+03   -0.7654613792E+03    0.4070000000E+03    0.9463148317E+00
       261    0.4590000000E+03    0.4562886841E+03   -0.7966793269E+03    0.4780519481E+03    0.8909774436E+00
       262    0.4970000000E+03    0.4476340844E+03   -0.7654613792E+03    0.3939473684E+03    0.9651645893E+00
       263    0.4510000000E+03    0.4644894440E+03   -0.8036530780E+03    0.6037142857E+03    0.9008771930E+00
       264    0.4970000000E+03    0.4717699035E+03   -0.8222508832E+03    0.6814634146E+03    0.8742673473E+00
       265    0.4610000000E+03    0.4216511290E+03   -0.6488195216E+03    0.4931250000E+03    0.9631034483E+00
       266    0.3990000000E+03    0.4348363003E+03   -0.7146375569E+03    0.4239721254E+03    0.9460050463E+00
       267    0.5020000000E+03    0.4874186111E+03   -0.9182353037E+03    0.5148913043E+03    0.8389114795E+00
       268    0.4900000000E+03    0.4688882357E+03   -0.8264105515E+03    0.5048700410E+03    0.9667312661E+00
       269    0.4240000000E+03    0.4451277531E+03   -0.7540260667E+03    0.4434959350E+03    0.9258789990E+00
       270    0.4110000000E+03    0.4153550458E+03   -0.6397700745E+03    0.4430952381E+03    0.9295499022E+00
       271    0.4480000000E+03    0.4370170509E+03   -0.6993966162E+03    0.6369069767E+03    0.8640429338E+00
       272    0.4040000000E+03    0.4102366471E+03   -0.6237092720E+03    0.4070000000E+03    0.9463148317E+00
       273    0.4110000000E+03    0.4176467734E+03   -0.6491461182E+03    0.4780519481E+03    0.8909774436E+00
       274    0.4380000000E+03    0.4105063603E+03   -0.6237092720E+03    0.3939473684E+03    0.9651645893E+00
       275    0.4100000000E+03    0.4255092805E+03   -0.6548284339E+03    0.6037142857E+03    0.9008771930E+00
       276    0.4500000000E+03    0.4318876772E+03   -0.6699822011E+03    0.6814634146E+03    0.8742673473E+00
       277    0.4100000000E+03    0.3901809689E+03   -0.5286677583E+03    0.4931250000E+03    0.9631034483E+00
       278    0.3830000000E+03    0.4001737207E+03   -0.5822972685E+03    0.4239721254E+03    0.9460050463E+00
       279    0.4600000000E+03    0.4428807834E+03   -0.7481917289E+03    0.5148913043E+03    0.8389114795E+00
       280    0.4420000000E+03    0.4288042501E+03   -0.6733715604E+03    0.5048700410E+03    0.9667312661E+00
       281    0.3990000000E+03    0.4085546842E+03   -0.6143916099E+03    0.4434959350E+03    0.9258789990E+00
       282    0.5630000000E+03    0.5499901636E+03   -0.9598840320E+03    0.8037500000E+03    0.1651209677E+01
       283    0.5300000000E+03    0.5558288461E+03   -0.9405329732E+03    0.6480000000E+03    0.2040157005E+01
       284    0.5700000000E+03    0.5510234144E+03   -0.9478035507E+03    0.6806250000E+03    0.1864285714E+01
       285    0.5780000000E+03    0.5625774561E+03   -0.1062303204E+04    0.4785714286E+03    0.1673724490E+01
       286    0.5370000000E+03    0.5455544689E+03   -0.9111413178E+03    0.6087096774E+03    0.2024622098E+01
       287    0.5690000000E+03    0.5537428613E+03   -0.9898804080E+03    0.7731818182E+03    0.1594330401E+01
       288    0.5760000000E+03    0.5421687901E+03   -0.8470600238E+03    0.8045238095E+03    0.2113985314E+01
       289    0.5490000000E+03    0.5858701097E+03   -0.1023399418E+04    0.6549019608E+03    0.2211081402E+01
       290    0.5220000000E+03    0.5451735118E+03   -0.8983168373E+03    0.7425000000E+03    0.1953917051E+01
       291    0.5700000000E+03    0.5534514775E+03   -0.9513347636E+03    0.8004166667E+03    0.1776162791E+01
       292    0.5100000000E+03    0.5140740340E+03   -0.8227577417E+03    0.8037500000E+03    0.1651209677E+01
       293    0.5100000000E+03    0.5206367780E+03   -0.8061711199E+03    0.6480000000E+03    0.2040157005E+01
       294    0.5170000000E+03    0.5155593020E+03   -0.8124030435E+03    0.6806250000E+03    0.1864285714E+01
       295    0.5400000000E+03    0.5228290924E+03   -0.9105456036E+03    0.4785714286E+03    0.1673724490E+01
       296    0.5180000000E+03    0.5114621529E+03   -0.7809782724E+03    0.6087096774E+03    0.2024622098E+01
       297    0.5230000000E+03    0.5167043526E+03   -0.8484689212E+03    0.7731818182E+03    0.1594330401E+01
       298    0.5370000000E+03    0.5104742138E+03   -0.7260514489E+03    0.8045238095E+03    0.2113985314E+01
       299    0.5360000000E+03    0.5475774151E+03   -0.8771995015E+03    0.6549019608E+03    0.2211081402E+01
       300    0.5030000000E+03    0.5115610514E+03   -0.7699858605E+03    0.7425000000E+03    0.1953917051E+01
       301    0.5400000000E+03    0.5178552371E+03   -0.8154297973E+03    0.8004166667E+03    0.1776162791E+01
       302    0.4900000000E+03    0.4781579043E+03   -0.6856314514E+03    0.8037500000E+03    0.1651209677E+01
       303    0.4770000000E+03    0.4854447098E+03   -0.6718092666E+03    0.6480000000E+03    0.2040157005E+01
       304    0.4830000000E+03    0.4800951895E+03   -0.6770025362E+03    0.6806250000E+03    0.1864285714E+01
       305    0.5030000000E+03    0.4830807286E+03   -0.7587880030E+03    0.4785714286E+03    0.1673724490E+01
       306    0.4710000000E+03    0.4773698369E+03   -0.6508152270E+03    0.6087096774E+03    0.2024622098E+01
       307    0.4760000000E+03    0.4796658438E+03   -0.7070574343E+03    0.7731818182E+03    0.1594330401E+01
       308    0.5020000000E+03    0.4787796375E+03   -0.6050428741E+03    0.8045238095E+03    0.2113985314E+01
       309    0.4960000000E+03    0.5092847203E+03   -0.7309995846E+03    0.6549019608E+03    0.2211081402E+01
       310    0.4710000000E+03    0.4779485910E+03   -0.6416548838E+03    0.7425000000E+03    0.1953917051E+01
       311    0.4970000000E+03    0.4822589968E+03   -0.6795248311E+03    0.8004166667E+03    0.1776162791E+01
       312    0.5910000000E+03    0.5845761535E+03   -0.9561790337E+03    0.8003846154E+03    0.2413105413E+01
       313    0.5900000000E+03    0.5743783321E+03   -0.9918832921E+03    0.8587500000E+03    0.1937500000E+01
       314    0.6060000000E+03    0.6067259767E+03   -0.1022129214E+04    0.1079416667E+04    0.2237168142E+01
       315    0.5840000000E+03    0.5747142824E+03   -0.9787675615E+03    0.8820000000E+03    0.1994623656E+01
       316    0.6040000000E+03    0.5758596521E+03   -0.9370515518E+03    0.1093606811E+04    0.2039835828E+01
       317    0.5910000000E+03    0.5910525228E+03   -0.9844972374E+03    0.1125250000E+04    0.2067091837E+01
       318    0.5880000000E+03    0.5877016666E+03   -0.1031736492E+04    0.9564285714E+03    0.1901041667E+01
       319    0.5880000000E+03    0.5730542132E+03   -0.9316616226E+03    0.9015789474E+03    0.2202770083E+01
       320    0.5500000000E+03    0.5898088260E+03   -0.1009109668E+04    0.1043195122E+04    0.1985365854E+01
       321    0.6090000000E+03    0.5798761830E+03   -0.9740281899E+03    0.1036153846E+04    0.1976556777E+01
       322    0.6040000000E+03    0.5749505948E+03   -0.9352723755E+03    0.1053947368E+04    0.2070175439E+01
       323    0.6190000000E+03    0.6033539095E+03   -0.1056173745E+04    0.9985714286E+03    0.2056122449E+01
       324    0.6430000000E+03    0.5940802427E+03   -0.9365925222E+03    0.1195216216E+04    0.2329150579E+01
       325    0.5690000000E+03    0.5777115215E+03   -0.1045825716E+04    0.8500000000E+03    0.1715982187E+01
       326    0.5510000000E+03    0.5413964131E+03   -0.7913205796E+03    0.8003846154E+03    0.2413105413E+01
       327    0.5430000000E+03    0.5295862361E+03   -0.8208689314E+03    0.8587500000E+03    0.1937500000E+01
       328    0.5430000000E+03    0.5605680161E+03   -0.8459000392E+03    0.1079416667E+04    0.2237168142E+01
       329    0.5240000000E+03    0.5305144749E+03   -0.8100145336E+03    0.8820000000E+03    0.1994623656E+01
       330    0.5710000000E+03    0.5335436827E+03   -0.7754909395E+03    0.1093606811E+04    0.2039835828E+01
       331    0.5420000000E+03    0.5465939710E+03   -0.8147563344E+03    0.1125250000E+04    0.2067091837E+01
       332    0.5310000000E+03    0.5411098544E+03   -0.8538508897E+03    0.9564285714E+03    0.1901041667E+01
       333    0.5310000000E+03    0.5309816456E+03   -0.7710303083E+03    0.9015789474E+03    0.2202770083E+01
       334    0.5120000000E+03    0.5442388104E+03   -0.8351252427E+03    0.1043195122E+04    0.1985365854E+01
       335    0.5630000000E+03    0.5358903990E+03   -0.8060922951E+03    0.1036153846E+04    0.1976556777E+01
       336    0.5500000000E+03    0.5327149706E+03   -0.7740185177E+03    0.1053947368E+04    0.2070175439E+01
       337    0.5830000000E+03    0.5556585444E+03   -0.8740748235E+03    0.9985714286E+03    0.2056122449E+01
       338    0.5830000000E+03    0.5517850024E+03   -0.7751110529E+03    0.1195216216E+04    0.2329150579E+01
       339    0.5500000000E+03    0.5304834592E+03   -0.8655109374E+03    0.8500000000E+03    0.1715982187E+01
       340    0.4820000000E+03    0.4982166727E+03   -0.6264621255E+03    0.8003846154E+03    0.2413105413E+01
       341    0.4820000000E+03    0.4847941401E+03   -0.6498545707E+03    0.8587500000E+03    0.1937500000E+01
       342    0.4900000000E+03    0.5144100556E+03   -0.6696708644E+03    0.1079416667E+04    0.2237168142E+01
       343    0.4760000000E+03    0.4863146674E+03   -0.6412615058E+03    0.8820000000E+03    0.1994623656E+01
       344    0.4830000000E+03    0.4912277133E+03   -0.6139303271E+03    0.1093606811E+04    0.2039835828E+01
       345    0.4800000000E+03    0.5021354192E+03   -0.6450154314E+03    0.1125250000E+04    0.2067091837E+01
       346    0.4910000000E+03    0.4945180423E+03   -0.6759652877E+03    0.9564285714E+03    0.1901041667E+01
       347    0.4710000000E+03    0.4889090780E+03   -0.6103989941E+03    0.9015789474E+03    0.2202770083E+01
       348    0.4690000000E+03    0.4986687948E+03   -0.6611408172E+03    0.1043195122E+04    0.1985365854E+01
       349    0.4900000000E+03    0.4919046151E+03   -0.6381564003E+03    0.1036153846E+04    0.1976556777E+01
       350    0.4830000000E+03    0.4904793463E+03   -0.6127646598E+03    0.1053947368E+04    0.2070175439E+01
       351    0.4980000000E+03    0.5079631793E+03   -0.6919759019E+03    0.9985714286E+03    0.2056122449E+01
       352    0.4910000000E+03    0.5094897621E+03   -0.6136295835E+03    0.1195216216E+04    0.2329150579E+01
       353    0.4630000000E+03    0.4832553970E+03   -0.6851961588E+03    0.8500000000E+03    0.1715982187E+01
       354    0.6000000000E+03    0.6004180098E+03   -0.1167582572E+04    0.4711550152E+03    0.1900163666E+01
       355    0.6150000000E+03    0.5996806405E+03   -0.1150051885E+04    0.3217021277E+03    0.2132335749E+01
       356    0.6070000000E+03    0.5938356204E+03   -0.1093056025E+04    0.4609848485E+03    0.2186363636E+01
       357    0.5960000000E+03    0.6014910797E+03   -0.1105431955E+04    0.2924583333E+03    0.2449612403E+01
       358    0.6180000000E+03    0.5924045200E+03   -0.1179127419E+04    0.3437500000E+03    0.1792534722E+01
       359    0.5850000000E+03    0.6013604215E+03   -0.1212826778E+04    0.4767161410E+03    0.1661886376E+01
       360    0.5510000000E+03    0.5476915741E+03   -0.9662752319E+03    0.4711550152E+03    0.1900163666E+01
       361    0.5560000000E+03    0.5477458667E+03   -0.9517670770E+03    0.3217021277E+03    0.2132335749E+01
       362    0.5500000000E+03    0.5444747018E+03   -0.9045980894E+03    0.4609848485E+03    0.2186363636E+01
       363    0.5370000000E+03    0.5515712811E+03   -0.9148402389E+03    0.2924583333E+03    0.2449612403E+01
       364    0.5430000000E+03    0.5391567347E+03   -0.9758295882E+03    0.3437500000E+03    0.1792534722E+01
       365    0.5430000000E+03    0.5465908192E+03   -0.1003718713E+04    0.4767161410E+03    0.1661886376E+01
       366    0.4710000000E+03    0.4949651383E+03   -0.7649678919E+03    0.4711550152E+03    0.1900163666E+01
       367    0.4760000000E+03    0.4958110929E+03   -0.7534822693E+03    0.3217021277E+03    0.2132335749E+01
       368    0.4820000000E+03    0.4951137832E+03   -0.7161401541E+03    0.4609848485E+03    0.2186363636E+01
       369    0.4770000000E+03    0.5016514825E+03   -0.7242485225E+03    0.2924583333E+03    0.2449612403E+01
       370    0.4910000000E+03    0.4859089495E+03   -0.7725317573E+03    0.3437500000E+03    0.1792534722E+01
       371    0.4790000000E+03    0.4918212169E+03   -0.7946106478E+03    0.4767161410E+03    0.1661886376E+01
       372    0.7810000000E+03    0.8052393767E+03   -0.1729876114E+04    0.2617833333E+04    0.9739583333E+00
       373    0.6980000000E+03    0.8057341353E+03   -0.1701044845E+04    0.2769084746E+04    0.9938536040E+00
       374    0.9060000000E+03    0.8216110657E+03   -0.1771948803E+04    0.2799039813E+04    0.9063231850E+00
       375    0.7400000000E+03    0.7288146754E+03   -0.1438089781E+04    0.2617833333E+04    0.9739583333E+00
       376    0.6780000000E+03    0.7305831791E+03   -0.1414121618E+04    0.2769084746E+04    0.9938536040E+00
       377    0.7700000000E+03    0.7433276229E+03   -0.1473065872E+04    0.2799039813E+04    0.9063231850E+00
       378    0.7940000000E+03    0.8449127357E+03   -0.2261361753E+04    0.4286311475E+03    0.1047105209E+01
       379    0.8550000000E+03    0.8447617375E+03   -0.2311491615E+04    0.1857142857E+03    0.1007507508E+01
       380    0.7680000000E+03    0.8360318170E+03   -0.2249887282E+04    0.3247004608E+03    0.1026039642E+01
       381    0.7450000000E+03    0.7473580899E+03   -0.1888902170E+04    0.4286311475E+03    0.1047105209E+01
       382    0.7070000000E+03    0.7450445005E+03   -0.1930775349E+04    0.1857142857E+03    0.1007507508E+01
       383    0.7180000000E+03    0.7389721773E+03   -0.1879317612E+04    0.3247004608E+03    0.1026039642E+01
       384    0.8740000000E+03    0.8302946272E+03   -0.1874456252E+04    0.2328423181E+04    0.9909884540E+00
       385    0.8290000000E+03    0.8076424418E+03   -0.1832567439E+04    0.2074528302E+04    0.9965453096E+00
       386    0.7000000000E+03    0.8330209103E+03   -0.1852210758E+04    0.2451715266E+04    0.1049742710E+01
       387    0.8060000000E+03    0.7534808813E+03   -0.1587684473E+04    0.2291507937E+04    0.9917081260E+00
       388    0.7200000000E+03    0.7256741578E+03   -0.1526798565E+04    0.2034528302E+04    0.9965453096E+00
       389    0.6880000000E+03    0.7496507960E+03   -0.1536594609E+04    0.2433044597E+04    0.1053459119E+01
       390    0.1034000000E+04    0.1102849787E+04   -0.2635404239E+04    0.1342410714E+04    0.3542857143E+01
       391    0.1139000000E+04    0.1116620488E+04   -0.2859133362E+04    0.1523043478E+04    0.2405305822E+01
       392    0.1002000000E+04    0.1012340064E+04   -0.2057719832E+04    0.2290808824E+04    0.3888289261E+01
       393    0.1056000000E+04    0.1102849787E+04   -0.2635404239E+04    0.1342410714E+04    0.3542857143E+01
       394    0.1124000000E+04    0.1116620488E+04   -0.2859133362E+04    0.1523043478E+04    0.2405305822E+01
       395    0.1082000000E+04    0.1012340064E+04   -0.2057719832E+04    0.2290808824E+04    0.3888289261E+01
       396    0.1054000000E+04    0.1102849787E+04   -0.2635404239E+04    0.1342410714E+04    0.3542857143E+01
       397    0.1190000000E+04    0.1116620488E+04   -0.2859133362E+04    0.1523043478E+04    0.2405305822E+01
       398    0.9350000000E+03    0.1012340064E+04   -0.2057719832E+04    0.2290808824E+04    0.3888289261E+01
       399    0.1037000000E+04    0.1066991849E+04   -0.2498500123E+04    0.1342410714E+04    0.3542857143E+01
       400    0.1110000000E+04    0.1077718438E+04   -0.2710606954E+04    0.1523043478E+04    0.2405305822E+01
       401    0.1035000000E+04    0.9843422377E+03   -0.1950825295E+04    0.2290808824E+04    0.3888289261E+01
       402    0.9270000000E+03    0.9358711158E+03   -0.2434716153E+04    0.1574357143E+04    0.8693548387E+00
       403    0.9760000000E+03    0.1004072157E+04   -0.2892998974E+04    0.8895652174E+03    0.4506892895E+00
       404    0.9860000000E+03    0.1063229701E+04   -0.2274237493E+04    0.1623809524E+04    0.4433333333E+01
       405    0.9560000000E+03    0.9358711158E+03   -0.2434716153E+04    0.1574357143E+04    0.8693548387E+00
       406    0.9460000000E+03    0.1004072157E+04   -0.2892998974E+04    0.8895652174E+03    0.4506892895E+00
       407    0.1089000000E+04    0.1063229701E+04   -0.2274237493E+04    0.1623809524E+04    0.4433333333E+01
       408    0.9600000000E+03    0.9358711158E+03   -0.2434716153E+04    0.1574357143E+04    0.8693548387E+00
       409    0.1033000000E+04    0.1004072157E+04   -0.2892998974E+04    0.8895652174E+03    0.4506892895E+00
       410    0.1080000000E+04    0.1063229701E+04   -0.2274237493E+04    0.1623809524E+04    0.4433333333E+01
       411    0.9240000000E+03    0.9027437876E+03   -0.2308237391E+04    0.1574357143E+04    0.8693548387E+00
       412    0.1009000000E+04    0.9647093238E+03   -0.2742713313E+04    0.8895652174E+03    0.4506892895E+00
       413    0.1053000000E+04    0.1032285884E+04   -0.2156095286E+04    0.1623809524E+04    0.4433333333E+01
       414    0.8540000000E+03    0.8919787902E+03   -0.2875089671E+04   -0.1793571429E+04    0.8515406162E+00
       415    0.1086000000E+04    0.1068953678E+04   -0.3169973815E+04    0.2178985507E+03    0.9610983982E+00
       416    0.8890000000E+03    0.8853912944E+03   -0.2575937799E+04   -0.1646411483E+03    0.7481781377E+00
       417    0.8840000000E+03    0.8919787902E+03   -0.2875089671E+04   -0.1793571429E+04    0.8515406162E+00
       418    0.1057000000E+04    0.1068953678E+04   -0.3169973815E+04    0.2178985507E+03    0.9610983982E+00
       419    0.9000000000E+03    0.8853912944E+03   -0.2575937799E+04   -0.1646411483E+03    0.7481781377E+00
       420    0.8760000000E+03    0.8919787902E+03   -0.2875089671E+04   -0.1793571429E+04    0.8515406162E+00
       421    0.1068000000E+04    0.1068953678E+04   -0.3169973815E+04    0.2178985507E+03    0.9610983982E+00
       422    0.8380000000E+03    0.8853912944E+03   -0.2575937799E+04   -0.1646411483E+03    0.7481781377E+00
       423    0.8730000000E+03    0.8528596354E+03   -0.2725734364E+04   -0.1793571429E+04    0.8515406162E+00
       424    0.1120000000E+04    0.1025822259E+04   -0.3005299851E+04    0.2178985507E+03    0.9610983982E+00
       425    0.8980000000E+03    0.8503424710E+03   -0.2442122848E+04   -0.1646411483E+03    0.7481781377E+00
       426    0.1074000000E+04    0.1093899267E+04   -0.2905581695E+04    0.1538345865E+04    0.1645714286E+01
       427    0.1006000000E+04    0.1053165927E+04   -0.2800203948E+04    0.1234464286E+04    0.1670445956E+01
       428    0.8580000000E+03    0.9527953226E+03   -0.2461001754E+04    0.1074666667E+04    0.1584876543E+01
       429    0.1144000000E+04    0.1093899267E+04   -0.2905581695E+04    0.1538345865E+04    0.1645714286E+01
       430    0.1028000000E+04    0.1053165927E+04   -0.2800203948E+04    0.1234464286E+04    0.1670445956E+01
       431    0.9480000000E+03    0.9527953226E+03   -0.2461001754E+04    0.1074666667E+04    0.1584876543E+01
       432    0.1080000000E+04    0.1093899267E+04   -0.2905581695E+04    0.1538345865E+04    0.1645714286E+01
       433    0.1030000000E+04    0.1053165927E+04   -0.2800203948E+04    0.1234464286E+04    0.1670445956E+01
       434    0.9570000000E+03    0.9527953226E+03   -0.2461001754E+04    0.1074666667E+04    0.1584876543E+01
       435    0.1104000000E+04    0.1054365231E+04   -0.2754642387E+04    0.1538345865E+04    0.1645714286E+01
       436    0.1008000000E+04    0.1015065686E+04   -0.2654738808E+04    0.1234464286E+04    0.1670445956E+01
       437    0.8820000000E+03    0.9193103465E+03   -0.2333157507E+04    0.1074666667E+04    0.1584876543E+01
