     Index       y_measurement           y_fitting        descriptor_1
       339    0.5500000000E+03    0.4877819907E+03    0.2399985966E+03
       340    0.4820000000E+03    0.4367612455E+03    0.1889651611E+03
       341    0.4820000000E+03    0.4434422679E+03    0.1956478453E+03
       342    0.4900000000E+03    0.4578482218E+03    0.2100573823E+03
       343    0.4760000000E+03    0.4401597809E+03    0.1923645418E+03
       344    0.4830000000E+03    0.4434422679E+03    0.1956478453E+03
       345    0.4800000000E+03    0.4472412564E+03    0.1994477787E+03
       346    0.4910000000E+03    0.4414861449E+03    0.1936912357E+03
       347    0.4710000000E+03    0.4414861449E+03    0.1936912357E+03
       348    0.4690000000E+03    0.4447249222E+03    0.1969308186E+03
       349    0.4900000000E+03    0.4472412564E+03    0.1994477787E+03
       350    0.4830000000E+03    0.4447249222E+03    0.1969308186E+03
       351    0.4980000000E+03    0.4526820515E+03    0.2048899270E+03
       352    0.4910000000E+03    0.4544328969E+03    0.2066412079E+03
       353    0.4630000000E+03    0.4388148648E+03    0.1910192912E+03
       354    0.6000000000E+03    0.5494967349E+03    0.3017286909E+03
       355    0.6150000000E+03    0.5325916173E+03    0.2848193685E+03
       356    0.6070000000E+03    0.5466507760E+03    0.2988820241E+03
       357    0.5960000000E+03    0.5315330626E+03    0.2837605506E+03
       358    0.6180000000E+03    0.5357209727E+03    0.2879495023E+03
       359    0.5850000000E+03    0.5485540611E+03    0.3007857826E+03
       360    0.5510000000E+03    0.4983689957E+03    0.2505882348E+03
       361    0.5560000000E+03    0.4843291522E+03    0.2365448992E+03
       362    0.5500000000E+03    0.4960054026E+03    0.2482240539E+03
       363    0.5370000000E+03    0.4834500136E+03    0.2356655420E+03
       364    0.5430000000E+03    0.4869281084E+03    0.2391445019E+03
       365    0.5430000000E+03    0.4975860971E+03    0.2498051415E+03
       366    0.4710000000E+03    0.4472412564E+03    0.1994477787E+03
       367    0.4760000000E+03    0.4360666871E+03    0.1882704300E+03
       368    0.4820000000E+03    0.4453600293E+03    0.1975660837E+03
       369    0.4770000000E+03    0.4353669647E+03    0.1875705335E+03
       370    0.4910000000E+03    0.4381352441E+03    0.1903395015E+03
       371    0.4790000000E+03    0.4466181331E+03    0.1988245004E+03
       372    0.7810000000E+03    0.8184619775E+03    0.5707608325E+03
       373    0.6980000000E+03    0.8211536159E+03    0.5734531404E+03
       374    0.9060000000E+03    0.8273377198E+03    0.5796387825E+03
       375    0.7400000000E+03    0.7287017004E+03    0.4809782296E+03
       376    0.6780000000E+03    0.7309699351E+03    0.4832470285E+03
       377    0.7700000000E+03    0.7361812585E+03    0.4884596481E+03
       378    0.7940000000E+03    0.7244232817E+03    0.4766987467E+03
       379    0.8550000000E+03    0.6996769068E+03    0.4519462167E+03
       380    0.7680000000E+03    0.7087159705E+03    0.4609875287E+03
       381    0.7450000000E+03    0.6511032497E+03    0.4033604780E+03
       382    0.7070000000E+03    0.6301640093E+03    0.3824160295E+03
       383    0.7180000000E+03    0.6378124479E+03    0.3900663705E+03
       384    0.8740000000E+03    0.8290805713E+03    0.5813820675E+03
       385    0.8290000000E+03    0.8027062623E+03    0.5550011985E+03
       386    0.7000000000E+03    0.8255843213E+03    0.5778849479E+03
       387    0.8060000000E+03    0.7383810098E+03    0.4906599465E+03
       388    0.7200000000E+03    0.7162264402E+03    0.4684998665E+03
