870,30,8,0,0,30,60,24,0.22,0.72,0.016,0.014,0.01,0,30,855,30,550,0.03,0.42,1.06,569
870,30,8,0,0,30,60,24,0.25,0.73,0.011,0.005,0.11,0,30,855,30,550,0.06,0.39,0.98,536
870,30,8,0,0,30,60,24,0.32,0.81,0.014,0.007,0.04,0,30,855,30,550,0.03,0.42,1.09,577
870,30,8,0,0,30,60,24,0.26,0.78,0.01,0.004,0.05,0,30,855,30,550,0.04,0.42,0.94,565
870,30,8,0,0,30,60,24,0.32,0.79,0.013,0.011,0.04,0,30,855,30,550,0.05,0.4,1.09,562
870,30,8,0,0,30,60,24,0.24,0.74,0.022,0.013,0.02,0,30,855,30,600,0.03,0.43,1.12,522
870,30,8,0,0,30,60,24,0.27,0.71,0.01,0.008,0.04,0,30,855,30,600,0.02,0.42,0.96,504
870,30,8,0,0,30,60,24,0.31,0.78,0.012,0.01,0.13,0,30,855,30,600,0.07,0.4,1.1,516
870,30,8,0,0,30,60,24,0.22,0.72,0.016,0.014,0.01,0,30,855,30,600,0.03,0.42,1.06,517
870,30,8,0,0,30,60,24,0.25,0.73,0.011,0.005,0.11,0,30,855,30,600,0.06,0.39,0.98,511
870,30,8,0,0,30,60,24,0.32,0.81,0.014,0.007,0.04,0,30,855,30,600,0.03,0.42,1.09,518
870,30,8,0,0,30,60,24,0.26,0.78,0.01,0.004,0.05,0,30,855,30,600,0.04,0.42,0.94,524
870,30,8,0,0,30,60,24,0.32,0.79,0.013,0.011,0.04,0,30,855,30,600,0.05,0.4,1.09,503
870,30,8,0,0,30,60,24,0.24,0.74,0.022,0.013,0.02,0,30,855,30,650,0.03,0.43,1.12,483
870,30,8,0,0,30,60,24,0.27,0.71,0.01,0.008,0.04,0,30,855,30,650,0.02,0.42,0.96,457
870,30,8,0,0,30,60,24,0.31,0.78,0.012,0.01,0.13,0,30,855,30,650,0.07,0.4,1.1,482
870,30,8,0,0,30,60,24,0.22,0.72,0.016,0.014,0.01,0,30,855,30,650,0.03,0.42,1.06,470
870,30,8,0,0,30,60,24,0.25,0.73,0.011,0.005,0.11,0,30,855,30,650,0.06,0.39,0.98,459
870,30,8,0,0,30,60,24,0.32,0.81,0.014,0.007,0.04,0,30,855,30,650,0.03,0.42,1.09,490
870,30,8,0,0,30,60,24,0.26,0.78,0.01,0.004,0.05,0,30,855,30,650,0.04,0.42,0.94,485
870,30,8,0,0,30,60,24,0.32,0.79,0.013,0.011,0.04,0,30,855,30,650,0.05,0.4,1.09,483
870,30,8,0,0,30,60,24,0.3,0.73,0.017,0.016,0.19,0.16,30,855,30,550,0.05,0.36,1.01,587
870,30,8,0,0,30,60,24,0.3,0.7,0.019,0.012,0.01,0.15,30,855,30,550,0.02,0.35,1.03,571
870,30,8,0,0,30,60,24,0.27,0.79,0.012,0.007,0.04,0.17,30,855,30,550,0.03,0.36,1.03,578
870,30,8,0,0,30,60,24,0.23,0.81,0.014,0.022,0.08,0.16,30,855,30,550,0.05,0.36,0.99,526
870,30,8,0,0,30,60,24,0.25,0.72,0.019,0.011,0.1,0.17,30,855,30,550,0.12,0.34,1.01,535
870,30,8,0,0,30,60,24,0.35,0.74,0.016,0.02,0.12,0.15,30,855,30,550,0.05,0.36,0.97,572
870,30,8,0,0,30,60,24,0.23,0.82,0.012,0.017,0.05,0.16,30,855,30,550,0.04,0.37,1.09,562
870,30,8,0,0,30,60,24,0.25,0.8,0.02,0.017,0.18,0.19,30,855,30,550,0.08,0.35,0.99,563
870,30,8,0,0,30,60,24,0.25,0.71,0.02,0.013,0.02,0.17,30,855,30,550,0.02,0.35,1.06,583
870,30,8,0,0,30,60,24,0.27,0.69,0.015,0.008,0.05,0.18,30,855,30,550,0.04,0.33,0.99,585
870,30,8,0,0,30,60,24,0.25,0.7,0.026,0.018,0.02,0.16,30,855,30,550,0.01,0.35,1,592
870,30,8,0,0,30,60,24,0.29,0.76,0.017,0.009,0.12,0.16,30,855,30,550,0.12,0.37,1.01,573
870,30,8,0,0,30,60,24,0.27,0.8,0.015,0.012,0.12,0.16,30,855,30,550,0.07,0.38,1.07,536
870,30,8,0,0,30,60,24,0.29,0.71,0.019,0.013,0.12,0.16,30,855,30,550,0.11,0.34,1.05,557
870,30,8,0,0,30,60,24,0.3,0.73,0.017,0.016,0.19,0.16,30,855,30,600,0.05,0.36,1.01,552
870,30,8,0,0,30,60,24,0.3,0.7,0.019,0.012,0.01,0.15,30,855,30,600,0.02,0.35,1.03,519
870,30,8,0,0,30,60,24,0.27,0.79,0.012,0.007,0.04,0.17,30,855,30,600,0.03,0.36,1.03,524
870,30,8,0,0,30,60,24,0.23,0.81,0.014,0.022,0.08,0.16,30,855,30,600,0.05,0.36,0.99,508
870,30,8,0,0,30,60,24,0.25,0.72,0.019,0.011,0.1,0.17,30,855,30,600,0.12,0.34,1.01,490
870,30,8,0,0,30,60,24,0.35,0.74,0.016,0.02,0.12,0.15,30,855,30,600,0.05,0.36,0.97,550
870,30,8,0,0,30,60,24,0.23,0.82,0.012,0.017,0.05,0.16,30,855,30,600,0.04,0.37,1.09,515
870,30,8,0,0,30,60,24,0.25,0.8,0.02,0.017,0.18,0.19,30,855,30,600,0.08,0.35,0.99,530
870,30,8,0,0,30,60,24,0.25,0.71,0.02,0.013,0.02,0.17,30,855,30,600,0.02,0.35,1.06,546
870,30,8,0,0,30,60,24,0.27,0.69,0.015,0.008,0.05,0.18,30,855,30,600,0.04,0.33,0.99,535
870,30,8,0,0,30,60,24,0.25,0.7,0.026,0.018,0.02,0.16,30,855,30,600,0.01,0.35,1,550
870,30,8,0,0,30,60,24,0.29,0.76,0.017,0.009,0.12,0.16,30,855,30,600,0.12,0.37,1.01,542
870,30,8,0,0,30,60,24,0.27,0.8,0.015,0.012,0.12,0.16,30,855,30,600,0.07,0.38,1.07,592
870,30,8,0,0,30,60,24,0.29,0.71,0.019,0.013,0.12,0.16,30,855,30,600,0.11,0.34,1.05,524
870,30,8,0,0,30,60,24,0.3,0.73,0.017,0.016,0.19,0.16,30,855,30,650,0.05,0.36,1.01,497
870,30,8,0,0,30,60,24,0.3,0.7,0.019,0.012,0.01,0.15,30,855,30,650,0.02,0.35,1.03,491
870,30,8,0,0,30,60,24,0.27,0.79,0.012,0.007,0.04,0.17,30,855,30,650,0.03,0.36,1.03,463
870,30,8,0,0,30,60,24,0.23,0.81,0.014,0.022,0.08,0.16,30,855,30,650,0.05,0.36,0.99,464
870,30,8,0,0,30,60,24,0.25,0.72,0.019,0.011,0.1,0.17,30,855,30,650,0.12,0.34,1.01,459
870,30,8,0,0,30,60,24,0.35,0.74,0.016,0.02,0.12,0.15,30,855,30,650,0.05,0.36,0.97,489
870,30,8,0,0,30,60,24,0.23,0.82,0.012,0.017,0.05,0.16,30,855,30,650,0.04,0.37,1.09,477
870,30,8,0,0,30,60,24,0.25,0.8,0.02,0.017,0.18,0.19,30,855,30,650,0.08,0.35,0.99,469
870,30,8,0,0,30,60,24,0.25,0.71,0.02,0.013,0.02,0.17,30,855,30,650,0.02,0.35,1.06,496
870,30,8,0,0,30,60,24,0.27,0.69,0.015,0.008,0.05,0.18,30,855,30,650,0.04,0.33,0.99,467
870,30,8,0,0,30,60,24,0.25,0.7,0.026,0.018,0.02,0.16,30,855,30,650,0.01,0.35,1,511
870,30,8,0,0,30,60,24,0.29,0.76,0.017,0.009,0.12,0.16,30,855,30,650,0.12,0.37,1.01,490
870,30,8,0,0,30,60,24,0.27,0.8,0.015,0.012,0.12,0.16,30,855,30,650,0.07,0.38,1.07,523
870,30,8,0,0,30,60,24,0.29,0.71,0.019,0.013,0.12,0.16,30,855,30,650,0.11,0.34,1.05,476
870,30,8,0,0,30,60,24,0.24,0.77,0.014,0.015,0.05,0.2,30,855,30,550,0.04,0.41,1.06,610
870,30,8,0,0,30,60,24,0.27,0.86,0.019,0.008,0.12,0.17,30,855,30,550,0.1,0.39,0.96,581
870,30,8,0,0,30,60,24,0.26,0.74,0.019,0.012,0.02,0.22,30,855,30,550,0.02,0.43,1.07,625
870,30,8,0,0,30,60,24,0.26,0.77,0.018,0.005,0.13,0.17,30,855,30,550,0.05,0.4,0.98,562
870,30,8,0,0,30,60,24,0.24,0.8,0.015,0.024,0.1,0.18,30,855,30,550,0.03,0.41,1.02,635
870,30,8,0,0,30,60,24,0.25,0.74,0.013,0.019,0.08,0.16,30,855,30,550,0.05,0.41,0.99,566
870,30,8,0,0,30,60,24,0.28,0.77,0.021,0.018,0.15,0.19,30,855,30,550,0.09,0.39,1.08,638
870,30,8,0,0,30,60,24,0.24,0.69,0.018,0.016,0.02,0.19,30,855,30,550,0.02,0.37,1,606
870,30,8,0,0,30,60,24,0.29,0.77,0.015,0.017,0.09,0.15,30,855,30,550,0.12,0.42,1.1,582
870,30,8,0,0,30,60,24,0.28,0.75,0.015,0.008,0.12,0.17,30,855,30,550,0.07,0.42,1.04,634
870,30,8,0,0,30,60,24,0.26,0.74,0.024,0.017,0.15,0.17,30,855,30,550,0.13,0.4,1.01,585
870,30,8,0,0,30,60,24,0.25,0.87,0.011,0.015,0.11,0.18,30,855,30,550,0.07,0.4,1.06,603
870,30,8,0,0,30,60,24,0.22,0.7,0.01,0.004,0.12,0.17,30,855,30,550,0.04,0.4,0.94,625
870,30,8,0,0,30,60,24,0.25,0.74,0.014,0.028,0.1,0.18,30,855,30,550,0.24,0.4,0.96,631
870,30,8,0,0,30,60,24,0.26,0.75,0.017,0.012,0.02,0.21,30,855,30,550,0.02,0.44,1.05,625
870,30,8,0,0,30,60,24,0.24,0.77,0.014,0.015,0.05,0.2,30,855,30,600,0.04,0.41,1.06,551
870,30,8,0,0,30,60,24,0.27,0.86,0.019,0.008,0.12,0.17,30,855,30,600,0.1,0.39,0.96,539
870,30,8,0,0,30,60,24,0.26,0.74,0.019,0.012,0.02,0.22,30,855,30,600,0.02,0.43,1.07,564
870,30,8,0,0,30,60,24,0.26,0.77,0.018,0.005,0.13,0.17,30,855,30,600,0.05,0.4,0.98,550
870,30,8,0,0,30,60,24,0.24,0.8,0.015,0.024,0.1,0.18,30,855,30,600,0.03,0.41,1.02,590
870,30,8,0,0,30,60,24,0.25,0.74,0.013,0.019,0.08,0.16,30,855,30,600,0.05,0.41,0.99,527
870,30,8,0,0,30,60,24,0.28,0.77,0.021,0.018,0.15,0.19,30,855,30,600,0.09,0.39,1.08,557
870,30,8,0,0,30,60,24,0.24,0.69,0.018,0.016,0.02,0.19,30,855,30,600,0.02,0.37,1,551
870,30,8,0,0,30,60,24,0.29,0.77,0.015,0.017,0.09,0.15,30,855,30,600,0.12,0.42,1.1,583
870,30,8,0,0,30,60,24,0.28,0.75,0.015,0.008,0.12,0.17,30,855,30,600,0.07,0.42,1.04,570
870,30,8,0,0,30,60,24,0.26,0.74,0.024,0.017,0.15,0.17,30,855,30,600,0.13,0.4,1.01,543
870,30,8,0,0,30,60,24,0.25,0.87,0.011,0.015,0.11,0.18,30,855,30,600,0.07,0.4,1.06,543
870,30,8,0,0,30,60,24,0.22,0.7,0.01,0.004,0.12,0.17,30,855,30,600,0.04,0.4,0.94,563
870,30,8,0,0,30,60,24,0.25,0.74,0.014,0.028,0.1,0.18,30,855,30,600,0.24,0.4,0.96,577
870,30,8,0,0,30,60,24,0.26,0.75,0.017,0.012,0.02,0.21,30,855,30,600,0.02,0.44,1.05,578
870,30,8,0,0,30,60,24,0.24,0.77,0.014,0.015,0.05,0.2,30,855,30,650,0.04,0.41,1.06,490
870,30,8,0,0,30,60,24,0.27,0.86,0.019,0.008,0.12,0.17,30,855,30,650,0.1,0.39,0.96,496
870,30,8,0,0,30,60,24,0.26,0.74,0.019,0.012,0.02,0.22,30,855,30,650,0.02,0.43,1.07,511
870,30,8,0,0,30,60,24,0.26,0.77,0.018,0.005,0.13,0.17,30,855,30,650,0.05,0.4,0.98,494
870,30,8,0,0,30,60,24,0.24,0.8,0.015,0.024,0.1,0.18,30,855,30,650,0.03,0.41,1.02,517
870,30,8,0,0,30,60,24,0.25,0.74,0.013,0.019,0.08,0.16,30,855,30,650,0.05,0.41,0.99,480
870,30,8,0,0,30,60,24,0.28,0.77,0.021,0.018,0.15,0.19,30,855,30,650,0.09,0.39,1.08,502
870,30,8,0,0,30,60,24,0.24,0.69,0.018,0.016,0.02,0.19,30,855,30,650,0.02,0.37,1,504
870,30,8,0,0,30,60,24,0.29,0.77,0.015,0.017,0.09,0.15,30,855,30,650,0.12,0.42,1.1,505
870,30,8,0,0,30,60,24,0.28,0.75,0.015,0.008,0.12,0.17,30,855,30,650,0.07,0.42,1.04,502
870,30,8,0,0,30,60,24,0.26,0.74,0.024,0.017,0.15,0.17,30,855,30,650,0.13,0.4,1.01,496
870,30,8,0,0,30,60,24,0.25,0.87,0.011,0.015,0.11,0.18,30,855,30,650,0.07,0.4,1.06,501
870,30,8,0,0,30,60,24,0.22,0.7,0.01,0.004,0.12,0.17,30,855,30,650,0.04,0.4,0.94,517
870,30,8,0,0,30,60,24,0.25,0.74,0.014,0.028,0.1,0.18,30,855,30,650,0.24,0.4,0.96,523
870,30,8,0,0,30,60,24,0.26,0.75,0.017,0.012,0.02,0.21,30,855,30,650,0.02,0.44,1.05,516
870,30,8,0,0,30,60,24,0.22,1.57,0.017,0.018,0.06,0,30,845,30,550,0.05,0.39,0.13,486
870,30,8,0,0,30,60,24,0.27,1.52,0.012,0.007,0.07,0,30,845,30,550,0.03,0.38,0.13,427
870,30,8,0,0,30,60,24,0.25,1.34,0.017,0.015,0.02,0,30,845,30,550,0.02,0.4,0.13,510
870,30,8,0,0,30,60,24,0.22,1.56,0.011,0.019,0.05,0,30,845,30,550,0.06,0.4,0.09,451
870,30,8,0,0,30,60,24,0.24,1.51,0.02,0.008,0.08,0,30,845,30,550,0.04,0.41,0.22,425
870,30,8,0,0,30,60,24,0.21,1.59,0.017,0.015,0.05,0,30,845,30,550,0.03,0.38,0.2,432
