     Index       y_measurement           y_fitting        descriptor_1
       415    0.1086000000E+04    0.8066478771E+03    0.2563792500E+03
       416    0.8890000000E+03    0.7861036136E+03    0.2461240800E+03
       417    0.8840000000E+03    0.7862454478E+03    0.2461948800E+03
       418    0.1057000000E+04    0.8067956211E+03    0.2564530000E+03
       419    0.9000000000E+03    0.7862454478E+03    0.2461948800E+03
       420    0.8760000000E+03    0.7862454478E+03    0.2461948800E+03
       421    0.1068000000E+04    0.8067956211E+03    0.2564530000E+03
       422    0.8380000000E+03    0.7862454478E+03    0.2461948800E+03
       423    0.8730000000E+03    0.8054772040E+03    0.2557948800E+03
       424    0.1120000000E+04    0.8268287005E+03    0.2664530000E+03
       425    0.8980000000E+03    0.8054772040E+03    0.2557948800E+03
       426    0.1074000000E+04    0.1063286469E+04    0.3844866600E+03
       427    0.1006000000E+04    0.1022747249E+04    0.3642505200E+03
       428    0.8580000000E+03    0.9619384192E+03    0.3338963100E+03
       429    0.1144000000E+04    0.1073947874E+04    0.3898085600E+03
       430    0.1028000000E+04    0.1032847527E+04    0.3692923200E+03
       431    0.9480000000E+03    0.9711970073E+03    0.3385179600E+03
       432    0.1080000000E+04    0.1073947874E+04    0.3898085600E+03
       433    0.1030000000E+04    0.1032847527E+04    0.3692923200E+03
       434    0.9570000000E+03    0.9711970073E+03    0.3385179600E+03
       435    0.1104000000E+04    0.1104398154E+04    0.4050085600E+03
       436    0.1008000000E+04    0.1061695162E+04    0.3836923200E+03
       437    0.8820000000E+03    0.9976406722E+03    0.3517179600E+03
