     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
       259    0.5020000000E+03    0.4594423082E+03    0.1182500000E+03   -0.7184065490E+02    0.3269230769E+00
       260    0.4510000000E+03    0.4426289636E+03    0.1155000000E+03   -0.3023787656E+02    0.1510791367E+00
       261    0.4590000000E+03    0.4453982079E+03    0.1155000000E+03   -0.3893047082E+02    0.1791044776E+00
       262    0.4970000000E+03    0.4415654934E+03    0.1155000000E+03   -0.2853587736E+02    0.1615384615E+00
       263    0.4510000000E+03    0.4535097941E+03    0.1237500000E+03   -0.2977107078E+02    0.2640000000E+00
       264    0.4970000000E+03    0.4477728614E+03    0.1127500000E+03   -0.6803522226E+02    0.3333333333E+00
       265    0.4610000000E+03    0.4224104267E+03    0.1100000000E+03   -0.9924399736E+01    0.2049180328E+00
       266    0.3990000000E+03    0.4342144817E+03    0.1127500000E+03   -0.2381685662E+02    0.1746031746E+00
       267    0.5020000000E+03    0.4781337171E+03    0.1265000000E+03   -0.7532169430E+02    0.2521008403E+00
       268    0.4900000000E+03    0.4522815671E+03    0.1182500000E+03   -0.4644977806E+02    0.2166666667E+00
       269    0.4240000000E+03    0.4378217897E+03    0.1127500000E+03   -0.3133559146E+02    0.1617647059E+00
       270    0.4110000000E+03    0.4092056903E+03    0.9450000000E+02   -0.4239477631E+02    0.1811023622E+00
       271    0.4480000000E+03    0.4209512241E+03    0.9675000000E+02   -0.7184065490E+02    0.3269230769E+00
       272    0.4040000000E+03    0.4050330211E+03    0.9450000000E+02   -0.3023787656E+02    0.1510791367E+00
       273    0.4110000000E+03    0.4078022654E+03    0.9450000000E+02   -0.3893047082E+02    0.1791044776E+00
       274    0.4380000000E+03    0.4039695508E+03    0.9450000000E+02   -0.2853587736E+02    0.1615384615E+00
       275    0.4100000000E+03    0.4132284270E+03    0.1012500000E+03   -0.2977107078E+02    0.2640000000E+00
       276    0.4500000000E+03    0.4110720604E+03    0.9225000000E+02   -0.6803522226E+02    0.3333333333E+00
       277    0.4100000000E+03    0.3866047671E+03    0.9000000000E+02   -0.9924399736E+01    0.2049180328E+00
       278    0.3830000000E+03    0.3975136807E+03    0.9225000000E+02   -0.2381685662E+02    0.1746031746E+00
       279    0.4600000000E+03    0.4369572086E+03    0.1035000000E+03   -0.7532169430E+02    0.2521008403E+00
       280    0.4420000000E+03    0.4137904830E+03    0.9675000000E+02   -0.4644977806E+02    0.2166666667E+00
       281    0.3990000000E+03    0.4011209886E+03    0.9225000000E+02   -0.3133559146E+02    0.1617647059E+00
       282    0.5630000000E+03    0.5724851745E+03    0.1040000000E+03   -0.2517069938E+03   -0.1578947368E+01
       283    0.5300000000E+03    0.5204057150E+03    0.1040000000E+03   -0.1961802499E+03   -0.7058823529E+00
       284    0.5700000000E+03    0.5574166826E+03    0.1040000000E+03   -0.2484657413E+03   -0.1160000000E+01
       285    0.5780000000E+03    0.5934835432E+03    0.1137500000E+03   -0.3102082357E+03   -0.9285714286E+00
       286    0.5370000000E+03    0.5041758890E+03    0.1007500000E+03   -0.1761580953E+03   -0.6470588235E+00
       287    0.5690000000E+03    0.5783035942E+03    0.1072500000E+03   -0.2517069938E+03   -0.1578947368E+01
       288    0.5760000000E+03    0.5290780797E+03    0.9100000000E+02   -0.2458897026E+03   -0.1038461538E+01
       289    0.5490000000E+03    0.5482408193E+03    0.1105000000E+03   -0.2374107474E+03   -0.6666666667E+00
       290    0.5220000000E+03    0.5359522865E+03    0.9750000000E+02   -0.2346560476E+03   -0.1038461538E+01
       291    0.5700000000E+03    0.5509984087E+03    0.1040000000E+03   -0.2176265184E+03   -0.1363636364E+01
       292    0.5100000000E+03    0.5438406469E+03    0.8800000000E+02   -0.2517069938E+03   -0.1578947368E+01
       293    0.5100000000E+03    0.4917611873E+03    0.8800000000E+02   -0.1961802499E+03   -0.7058823529E+00
       294    0.5170000000E+03    0.5287721550E+03    0.8800000000E+02   -0.2484657413E+03   -0.1160000000E+01
       295    0.5400000000E+03    0.5621535910E+03    0.9625000000E+02   -0.3102082357E+03   -0.9285714286E+00
       296    0.5180000000E+03    0.4764265029E+03    0.8525000000E+02   -0.1761580953E+03   -0.6470588235E+00
       297    0.5230000000E+03    0.5487639251E+03    0.9075000000E+02   -0.2517069938E+03   -0.1578947368E+01
       298    0.5370000000E+03    0.5040141180E+03    0.7700000000E+02   -0.2458897026E+03   -0.1038461538E+01
       299    0.5360000000E+03    0.5178060086E+03    0.9350000000E+02   -0.2374107474E+03   -0.6666666667E+00
       300    0.5030000000E+03    0.5090980418E+03    0.8250000000E+02   -0.2346560476E+03   -0.1038461538E+01
       301    0.5400000000E+03    0.5223538810E+03    0.8800000000E+02   -0.2176265184E+03   -0.1363636364E+01
       302    0.4900000000E+03    0.5151961192E+03    0.7200000000E+02   -0.2517069938E+03   -0.1578947368E+01
       303    0.4770000000E+03    0.4631166597E+03    0.7200000000E+02   -0.1961802499E+03   -0.7058823529E+00
       304    0.4830000000E+03    0.5001276273E+03    0.7200000000E+02   -0.2484657413E+03   -0.1160000000E+01
       305    0.5030000000E+03    0.5308236389E+03    0.7875000000E+02   -0.3102082357E+03   -0.9285714286E+00
       306    0.4710000000E+03    0.4486771167E+03    0.6975000000E+02   -0.1761580953E+03   -0.6470588235E+00
       307    0.4760000000E+03    0.5192242559E+03    0.7425000000E+02   -0.2517069938E+03   -0.1578947368E+01
       308    0.5020000000E+03    0.4789501563E+03    0.6300000000E+02   -0.2458897026E+03   -0.1038461538E+01
       309    0.4960000000E+03    0.4873711980E+03    0.7650000000E+02   -0.2374107474E+03   -0.6666666667E+00
       310    0.4710000000E+03    0.4822437972E+03    0.6750000000E+02   -0.2346560476E+03   -0.1038461538E+01
       311    0.4970000000E+03    0.4937093534E+03    0.7200000000E+02   -0.2176265184E+03   -0.1363636364E+01
       312    0.5910000000E+03    0.5723843851E+03    0.1681500000E+03   -0.7705978414E+02   -0.3275862069E+00
       313    0.5900000000E+03    0.5854414677E+03    0.1711000000E+03   -0.8292758020E+02   -0.4893617021E+00
       314    0.6060000000E+03    0.6207179213E+03    0.1888000000E+03   -0.8440344394E+02   -0.5800000000E+00
       315    0.5840000000E+03    0.5814291703E+03    0.1681500000E+03   -0.8081731136E+02   -0.5555555556E+00
       316    0.6040000000E+03    0.5985213107E+03    0.1799500000E+03   -0.6959084010E+02   -0.5777777778E+00
       317    0.5910000000E+03    0.6032778235E+03    0.1770000000E+03   -0.7420631124E+02   -0.8250000000E+00
       318    0.5880000000E+03    0.6129796679E+03    0.1888000000E+03   -0.7071292990E+02   -0.5208333333E+00
       319    0.5880000000E+03    0.5665515491E+03    0.1593000000E+03   -0.8138338955E+02   -0.5777777778E+00
       320    0.5500000000E+03    0.6111367701E+03    0.1858500000E+03   -0.6929276002E+02   -0.6444444444E+00
       321    0.6090000000E+03    0.6050470865E+03    0.1829000000E+03   -0.7517060993E+02   -0.5434782609E+00
       322    0.6040000000E+03    0.5841976202E+03    0.1681500000E+03   -0.7564643748E+02   -0.7073170732E+00
       323    0.6190000000E+03    0.6285555871E+03    0.1947000000E+03   -0.7450645126E+02   -0.6250000000E+00
       324    0.6430000000E+03    0.6039468856E+03    0.1799500000E+03   -0.7936250238E+02   -0.6170212766E+00
       325    0.5690000000E+03    0.5976717093E+03    0.1770000000E+03   -0.7686209013E+02   -0.6190476190E+00
       326    0.5510000000E+03    0.5213613202E+03    0.1396500000E+03   -0.7705978414E+02   -0.3275862069E+00
       327    0.5430000000E+03    0.5335232614E+03    0.1421000000E+03   -0.8292758020E+02   -0.4893617021E+00
       328    0.5430000000E+03    0.5634288660E+03    0.1568000000E+03   -0.8440344394E+02   -0.5800000000E+00
       329    0.5240000000E+03    0.5304061054E+03    0.1396500000E+03   -0.8081731136E+02   -0.5555555556E+00
       330    0.5710000000E+03    0.5439176798E+03    0.1494500000E+03   -0.6959084010E+02   -0.5777777778E+00
       331    0.5420000000E+03    0.5495693341E+03    0.1470000000E+03   -0.7420631124E+02   -0.8250000000E+00
       332    0.5310000000E+03    0.5556906126E+03    0.1568000000E+03   -0.7071292990E+02   -0.5208333333E+00
       333    0.5310000000E+03    0.5182139087E+03    0.1323000000E+03   -0.8138338955E+02   -0.5777777778E+00
       334    0.5120000000E+03    0.5547428563E+03    0.1543500000E+03   -0.6929276002E+02   -0.6444444444E+00
       335    0.5630000000E+03    0.5495483141E+03    0.1519000000E+03   -0.7517060993E+02   -0.5434782609E+00
       336    0.5500000000E+03    0.5331745553E+03    0.1396500000E+03   -0.7564643748E+02   -0.7073170732E+00
       337    0.5830000000E+03    0.5694762488E+03    0.1617000000E+03   -0.7450645126E+02   -0.6250000000E+00
       338    0.5830000000E+03    0.5493432548E+03    0.1494500000E+03   -0.7936250238E+02   -0.6170212766E+00
       339    0.5500000000E+03    0.5439632200E+03    0.1470000000E+03   -0.7686209013E+02   -0.6190476190E+00
       340    0.4820000000E+03    0.4703382553E+03    0.1111500000E+03   -0.7705978414E+02   -0.3275862069E+00
       341    0.4820000000E+03    0.4816050550E+03    0.1131000000E+03   -0.8292758020E+02   -0.4893617021E+00
       342    0.4900000000E+03    0.5061398107E+03    0.1248000000E+03   -0.8440344394E+02   -0.5800000000E+00
       343    0.4760000000E+03    0.4793830405E+03    0.1111500000E+03   -0.8081731136E+02   -0.5555555556E+00
       344    0.4830000000E+03    0.4893140490E+03    0.1189500000E+03   -0.6959084010E+02   -0.5777777778E+00
       345    0.4800000000E+03    0.4958608448E+03    0.1170000000E+03   -0.7420631124E+02   -0.8250000000E+00
       346    0.4910000000E+03    0.4984015573E+03    0.1248000000E+03   -0.7071292990E+02   -0.5208333333E+00
       347    0.4710000000E+03    0.4698762683E+03    0.1053000000E+03   -0.8138338955E+02   -0.5777777778E+00
       348    0.4690000000E+03    0.4983489425E+03    0.1228500000E+03   -0.6929276002E+02   -0.6444444444E+00
       349    0.4900000000E+03    0.4940495418E+03    0.1209000000E+03   -0.7517060993E+02   -0.5434782609E+00
       350    0.4830000000E+03    0.4821514904E+03    0.1111500000E+03   -0.7564643748E+02   -0.7073170732E+00
       351    0.4980000000E+03    0.5103969105E+03    0.1287000000E+03   -0.7450645126E+02   -0.6250000000E+00
       352    0.4910000000E+03    0.4947396239E+03    0.1189500000E+03   -0.7936250238E+02   -0.6170212766E+00
       353    0.4630000000E+03    0.4902547306E+03    0.1170000000E+03   -0.7686209013E+02   -0.6190476190E+00
       354    0.6000000000E+03    0.5967058641E+03    0.1386500000E+03   -0.2351914592E+03   -0.6363636364E+00
       355    0.6150000000E+03    0.5655228443E+03    0.1386500000E+03   -0.1850035323E+03   -0.3333333333E+00
       356    0.6070000000E+03    0.5716876706E+03    0.1298000000E+03   -0.2232791553E+03   -0.5102040816E+00
       357    0.5960000000E+03    0.5507195901E+03    0.1327500000E+03   -0.1811202952E+03   -0.2539682540E+00
       358    0.6180000000E+03    0.5713370019E+03    0.1416000000E+03   -0.1811202952E+03   -0.4000000000E+00
       359    0.5850000000E+03    0.5987884431E+03    0.1445500000E+03   -0.2083555323E+03   -0.7250000000E+00
       360    0.5510000000E+03    0.5546342141E+03    0.1151500000E+03   -0.2351914592E+03   -0.6363636364E+00
       361    0.5560000000E+03    0.5234511943E+03    0.1151500000E+03   -0.1850035323E+03   -0.3333333333E+00
       362    0.5500000000E+03    0.5323014451E+03    0.1078000000E+03   -0.2232791553E+03   -0.5102040816E+00
       363    0.5370000000E+03    0.5104382231E+03    0.1102500000E+03   -0.1811202952E+03   -0.2539682540E+00
       364    0.5430000000E+03    0.5283702104E+03    0.1176000000E+03   -0.1811202952E+03   -0.4000000000E+00
       365    0.5430000000E+03    0.5549265101E+03    0.1200500000E+03   -0.2083555323E+03   -0.7250000000E+00
       366    0.4710000000E+03    0.5125625641E+03    0.9165000000E+02   -0.2351914592E+03   -0.6363636364E+00
       367    0.4760000000E+03    0.4813795443E+03    0.9165000000E+02   -0.1850035323E+03   -0.3333333333E+00
       368    0.4820000000E+03    0.4929152195E+03    0.8580000000E+02   -0.2232791553E+03   -0.5102040816E+00
       369    0.4770000000E+03    0.4701568561E+03    0.8775000000E+02   -0.1811202952E+03   -0.2539682540E+00
       370    0.4910000000E+03    0.4854034190E+03    0.9360000000E+02   -0.1811202952E+03   -0.4000000000E+00
       371    0.4790000000E+03    0.5110645771E+03    0.9555000000E+02   -0.2083555323E+03   -0.7250000000E+00
       372    0.7810000000E+03    0.7847619116E+03    0.2670000000E+03   -0.4969314826E+02   -0.1765765766E+01
       373    0.6980000000E+03    0.7763730762E+03    0.2625500000E+03   -0.4144653167E+02   -0.1859813084E+01
       374    0.9060000000E+03    0.7876263555E+03    0.2714500000E+03   -0.4097950031E+02   -0.1722689076E+01
       375    0.7400000000E+03    0.7095700265E+03    0.2250000000E+03   -0.4969314826E+02   -0.1765765766E+01
       376    0.6780000000E+03    0.7024343892E+03    0.2212500000E+03   -0.4144653167E+02   -0.1859813084E+01
       377    0.7700000000E+03    0.7111812723E+03    0.2287500000E+03   -0.4097950031E+02   -0.1722689076E+01
       378    0.7940000000E+03    0.8276820949E+03    0.3003000000E+03   -0.1830423222E+03    0.4745762712E+00
       379    0.8550000000E+03    0.8538059342E+03    0.2912000000E+03   -0.2683430006E+03    0.2833333333E+00
       380    0.7680000000E+03    0.8133475963E+03    0.2957500000E+03   -0.1697517478E+03    0.4915254237E+00
       381    0.7450000000E+03    0.7449710213E+03    0.2541000000E+03   -0.1830423222E+03    0.4745762712E+00
       382    0.7070000000E+03    0.7736012567E+03    0.2464000000E+03   -0.2683430006E+03    0.2833333333E+00
       383    0.7180000000E+03    0.7318897207E+03    0.2502500000E+03   -0.1697517478E+03    0.4915254237E+00
       384    0.8740000000E+03    0.8044897702E+03    0.2358500000E+03   -0.2203059238E+03   -0.1862500000E+01
       385    0.8290000000E+03    0.8166278694E+03    0.2403000000E+03   -0.1933846416E+03   -0.2339285714E+01
       386    0.7000000000E+03    0.8056263853E+03    0.2581000000E+03   -0.1323631002E+03   -0.1819277108E+01
       387    0.8060000000E+03    0.7444357719E+03    0.2025000000E+03   -0.2203059238E+03   -0.1851851852E+01
       388    0.7200000000E+03    0.7477469734E+03    0.2025000000E+03   -0.1905348530E+03   -0.2339285714E+01
       389    0.6880000000E+03    0.7317218244E+03    0.2175000000E+03   -0.1304165840E+03   -0.1807228916E+01
       390    0.1034000000E+04    0.1102953201E+04    0.4452000000E+03   -0.1161047161E+03   -0.8787878788E+00
       391    0.1139000000E+04    0.1127443834E+04    0.4346000000E+03   -0.1177302258E+03   -0.2187500000E+01
       392    0.1002000000E+04    0.9324761340E+03    0.3498000000E+03   -0.1046488669E+03   -0.1037037037E+01
       393    0.1056000000E+04    0.1102953201E+04    0.4452000000E+03   -0.1161047161E+03   -0.8787878788E+00
       394    0.1124000000E+04    0.1127443834E+04    0.4346000000E+03   -0.1177302258E+03   -0.2187500000E+01
       395    0.1082000000E+04    0.9324761340E+03    0.3498000000E+03   -0.1046488669E+03   -0.1037037037E+01
       396    0.1054000000E+04    0.1102953201E+04    0.4452000000E+03   -0.1161047161E+03   -0.8787878788E+00
       397    0.1190000000E+04    0.1127443834E+04    0.4346000000E+03   -0.1177302258E+03   -0.2187500000E+01
       398    0.9350000000E+03    0.9324761340E+03    0.3498000000E+03   -0.1046488669E+03   -0.1037037037E+01
       399    0.1037000000E+04    0.1133029955E+04    0.4620000000E+03   -0.1161047161E+03   -0.8787878788E+00
       400    0.1110000000E+04    0.1156804475E+04    0.4510000000E+03   -0.1177302258E+03   -0.2187500000E+01
       401    0.1035000000E+04    0.9561078693E+03    0.3630000000E+03   -0.1046488669E+03   -0.1037037037E+01
       402    0.9270000000E+03    0.9500661875E+03    0.4134000000E+03   -0.1026569644E+03    0.1882352941E+01
       403    0.9760000000E+03    0.9897280250E+03    0.4134000000E+03   -0.1370742461E+03    0.1115384615E+01
       404    0.9860000000E+03    0.1035755549E+04    0.3710000000E+03   -0.1382277058E+03   -0.2600000000E+01
       405    0.9560000000E+03    0.9500661875E+03    0.4134000000E+03   -0.1026569644E+03    0.1882352941E+01
       406    0.9460000000E+03    0.9897280250E+03    0.4134000000E+03   -0.1370742461E+03    0.1115384615E+01
       407    0.1089000000E+04    0.1035755549E+04    0.3710000000E+03   -0.1382277058E+03   -0.2600000000E+01
       408    0.9600000000E+03    0.9500661875E+03    0.4134000000E+03   -0.1026569644E+03    0.1882352941E+01
       409    0.1033000000E+04    0.9897280250E+03    0.4134000000E+03   -0.1370742461E+03    0.1115384615E+01
       410    0.1080000000E+04    0.1035755549E+04    0.3710000000E+03   -0.1382277058E+03   -0.2600000000E+01
       411    0.9240000000E+03    0.9779946020E+03    0.4290000000E+03   -0.1026569644E+03    0.1882352941E+01
       412    0.1009000000E+04    0.1017656439E+04    0.4290000000E+03   -0.1370742461E+03    0.1115384615E+01
       413    0.1053000000E+04    0.1060819511E+04    0.3850000000E+03   -0.1382277058E+03   -0.2600000000E+01
       414    0.8540000000E+03    0.8689273407E+03    0.2544000000E+03   -0.4878449495E+03    0.6521739130E+00
       415    0.1086000000E+04    0.1051933227E+04    0.2650000000E+03   -0.8501583879E+03    0.3333333333E+00
       416    0.8890000000E+03    0.8395105901E+03    0.2544000000E+03   -0.3970893007E+03    0.3750000000E+00
       417    0.8840000000E+03    0.8689273407E+03    0.2544000000E+03   -0.4878449495E+03    0.6521739130E+00
       418    0.1057000000E+04    0.1051933227E+04    0.2650000000E+03   -0.8501583879E+03    0.3333333333E+00
       419    0.9000000000E+03    0.8395105901E+03    0.2544000000E+03   -0.3970893007E+03    0.3750000000E+00
       420    0.8760000000E+03    0.8689273407E+03    0.2544000000E+03   -0.4878449495E+03    0.6521739130E+00
       421    0.1068000000E+04    0.1051933227E+04    0.2650000000E+03   -0.8501583879E+03    0.3333333333E+00
       422    0.8380000000E+03    0.8395105901E+03    0.2544000000E+03   -0.3970893007E+03    0.3750000000E+00
       423    0.8730000000E+03    0.8861140573E+03    0.2640000000E+03   -0.4878449495E+03    0.6521739130E+00
       424    0.1120000000E+04    0.1069836057E+04    0.2750000000E+03   -0.8501583879E+03    0.3333333333E+00
       425    0.8980000000E+03    0.8566973067E+03    0.2640000000E+03   -0.3970893007E+03    0.3750000000E+00
       426    0.1074000000E+04    0.1041358663E+04    0.4028000000E+03   -0.2654227521E+03    0.6200000000E+00
       427    0.1006000000E+04    0.9852524030E+03    0.3816000000E+03   -0.2262048922E+03    0.6666666667E+00
       428    0.8580000000E+03    0.9491048953E+03    0.3498000000E+03   -0.2595214729E+03    0.4629629630E+00
       429    0.1144000000E+04    0.1041358663E+04    0.4028000000E+03   -0.2654227521E+03    0.6200000000E+00
       430    0.1028000000E+04    0.9852524030E+03    0.3816000000E+03   -0.2262048922E+03    0.6666666667E+00
       431    0.9480000000E+03    0.9491048953E+03    0.3498000000E+03   -0.2595214729E+03    0.4629629630E+00
       432    0.1080000000E+04    0.1041358663E+04    0.4028000000E+03   -0.2654227521E+03    0.6200000000E+00
       433    0.1030000000E+04    0.9852524030E+03    0.3816000000E+03   -0.2262048922E+03    0.6666666667E+00
       434    0.9570000000E+03    0.9491048953E+03    0.3498000000E+03   -0.2595214729E+03    0.4629629630E+00
       435    0.1104000000E+04    0.1068570965E+04    0.4180000000E+03   -0.2654227521E+03    0.6200000000E+00
       436    0.1008000000E+04    0.1011032478E+04    0.3960000000E+03   -0.2262048922E+03    0.6666666667E+00
       437    0.8820000000E+03    0.9727366306E+03    0.3630000000E+03   -0.2595214729E+03    0.4629629630E+00
